time;gFx;gFy;gFz;TgF
5,535000;-0,0361;-0,2002;0,9620;0,983
5,536000;-0,0380;-0,1929;0,9632;0,983
5,537000;-0,0411;-0,1762;0,9811;0,998
5,539000;-0,0379;-0,1520;0,9903;1,003
5,559000;-0,0139;-0,1245;0,9931;1,001
5,561000;0,0078;-0,0893;1,0004;1,004
5,561000;0,0180;-0,0455;1,0019;1,003
5,562000;0,0186;0,0016;1,0004;1,001
5,564000;0,0086;0,0498;0,9917;0,993
5,569000;-0,0056;0,0821;0,9950;0,998
5,574000;-0,0177;0,1176;1,0101;1,017
5,579000;-0,0330;0,1403;0,9992;1,010
5,584000;-0,0315;0,1730;0,9717;0,988
5,588000;-0,0146;0,2122;0,9604;0,984
5,594000;-0,0023;0,2440;0,9564;0,987
5,599000;0,0081;0,2756;0,9623;1,001
5,604000;0,0147;0,3001;0,9694;1,015
5,610000;0,0037;0,3230;0,9844;1,036
5,614000;-0,0008;0,3391;0,9767;1,034
5,619000;-0,0107;0,3551;0,9592;1,023
5,636000;-0,0386;0,3634;0,9529;1,021
5,637000;-0,0626;0,3586;0,9760;1,042
5,637000;-0,0586;0,3574;0,9915;1,056
5,639000;-0,0394;0,3491;0,9765;1,038
5,661000;-0,0248;0,3403;0,9898;1,047
5,663000;-0,0201;0,3252;1,0009;1,053
5,663000;-0,0177;0,3063;1,0088;1,054
5,663000;-0,0295;0,2839;1,0289;1,068
5,665000;-0,0518;0,2600;1,0481;1,081
5,669000;-0,0696;0,2359;1,0237;1,053
5,674000;-0,0791;0,2167;0,9847;1,011
5,678000;-0,0763;0,2010;0,9781;1,001
5,683000;-0,0732;0,1816;0,9995;1,018
5,689000;-0,0694;0,1632;1,0301;1,045
5,694000;-0,0587;0,1580;1,0373;1,051
5,698000;-0,0379;0,1203;1,0354;1,043
5,703000;-0,0150;0,0939;0,9910;0,996
5,709000;-0,0375;0,0811;1,0210;1,025
5,713000;-0,0978;0,0405;1,0320;1,037
5,718000;-0,1351;0,0056;1,0768;1,085
5,722000;-0,1302;-0,0612;1,0386;1,048
5,735000;-0,1285;-0,1046;1,0285;1,042
5,737000;-0,1419;-0,1637;1,0530;1,075
5,737000;-0,1693;-0,1938;1,1075;1,137
5,764000;-0,1863;-0,2163;1,1336;1,169
5,765000;-0,1571;-0,2325;1,1333;1,168
5,766000;-0,0727;-0,2506;1,0824;1,113
5,767000;-0,0018;-0,2618;0,9825;1,017
5,767000;0,0361;-0,2574;0,8384;0,878
5,768000;0,0507;-0,2526;0,7337;0,778
5,773000;0,0701;-0,2324;0,7184;0,758
5,778000;0,0864;-0,2183;0,7803;0,815
5,783000;0,0876;-0,1891;0,9185;0,942
5,787000;0,0556;-0,1466;1,0471;1,059
5,793000;0,0340;-0,1036;1,1098;1,115
5,798000;0,0459;-0,0602;1,0802;1,083
5,802000;0,0832;-0,0209;0,9654;0,969
5,807000;0,0346;-0,0009;0,8470;0,848
5,812000;-0,0237;-0,0021;0,7946;0,795
5,818000;-0,0594;-0,0018;0,8261;0,828
5,822000;-0,0684;0,0063;0,9392;0,942
5,837000;-0,0714;0,0041;1,0408;1,043
5,838000;-0,0690;0,0073;1,1399;1,142
5,839000;-0,0574;-0,0043;1,1745;1,176
5,858000;-0,0325;0,0055;1,1296;1,130
5,860000;-0,0058;0,0107;1,0064;1,007
5,860000;0,0099;0,0074;0,8941;0,894
5,861000;0,0229;0,0069;0,8200;0,820
5,861000;0,0251;0,0074;0,8012;0,802
5,868000;0,0127;0,0050;0,8826;0,883
5,872000;-0,0102;0,0005;1,0230;1,023
5,876000;-0,0398;0,0021;1,1327;1,133
5,882000;-0,0651;0,0061;1,1672;1,169
5,886000;-0,0761;0,0044;1,1354;1,138
5,893000;-0,0670;-0,0008;1,0271;1,029
5,897000;-0,0400;-0,0056;0,8867;0,888
5,902000;-0,0144;-0,0073;0,8192;0,819
5,907000;0,0078;-0,0054;0,8297;0,830
5,912000;0,0122;-0,0010;0,9079;0,908
5,917000;0,0141;0,0024;1,0259;1,026
5,922000;0,0136;0,0029;1,1346;1,135
5,935000;0,0029;0,0067;1,1586;1,159
5,937000;-0,0046;0,0039;1,0974;1,097
5,937000;-0,0132;-0,0031;0,9918;0,992
5,957000;-0,0325;-0,0021;0,8829;0,884
5,959000;-0,0444;-0,0008;0,8167;0,818
5,960000;-0,0537;-0,0006;0,8370;0,839
5,961000;-0,0513;-0,0051;0,9292;0,931
5,961000;-0,0371;-0,0056;1,0431;1,044
5,967000;-0,0248;-0,0083;1,1216;1,122
5,971000;-0,0029;-0,0064;1,1524;1,152
5,976000;0,0158;-0,0104;1,0893;1,089
5,981000;0,0144;-0,0058;0,9888;0,989
5,986000;0,0067;-0,0131;0,8877;0,888
5,991000;-0,0087;-0,0131;0,8363;0,836
5,996000;-0,0217;-0,0075;0,8478;0,848
6,001000;-0,0289;-0,0098;0,9349;0,935
6,006000;-0,0327;-0,0111;1,0410;1,042
6,011000;-0,0397;-0,0093;1,1101;1,111
6,015000;-0,0531;-0,0033;1,1487;1,150
6,021000;-0,0630;-0,0042;1,1110;1,113
6,036000;-0,0576;-0,0050;1,0121;1,014
6,037000;-0,0358;-0,0073;0,9096;0,910
6,038000;-0,0149;-0,0078;0,8504;0,851
6,043000;-0,0099;-0,0000;0,8409;0,841
6,046000;0,0121;0,0016;0,9140;0,914
6,050000;0,0120;-0,0049;1,0149;1,015
6,056000;0,0131;-0,0081;1,0972;1,097
6,061000;0,0099;-0,0045;1,1194;1,119
6,066000;-0,0016;-0,0091;1,0884;1,088
6,070000;-0,0159;-0,0075;1,0177;1,018
6,075000;-0,0302;-0,0053;0,9184;0,919
6,081000;-0,0359;-0,0095;0,8525;0,853
6,085000;-0,0374;-0,0110;0,8638;0,865
6,090000;-0,0392;-0,0067;0,9112;0,912
6,096000;-0,0397;-0,0034;0,9976;0,998
6,100000;-0,0298;-0,0039;1,0879;1,088
6,105000;-0,0201;-0,0042;1,1259;1,126
6,110000;-0,0135;-0,0009;1,1038;1,104
6,115000;-0,0098;0,0044;1,0470;1,047
6,120000;-0,0088;0,0106;0,9771;0,977
6,134000;-0,0050;0,0117;0,8995;0,900
6,136000;-0,0047;0,0083;0,8887;0,889
6,137000;-0,0142;0,0074;0,9163;0,916
6,164000;-0,0183;0,0017;0,9633;0,963
6,165000;-0,0242;-0,0040;1,0057;1,006
6,166000;-0,0304;-0,0193;1,0365;1,037
6,166000;-0,0197;-0,0166;1,0342;1,034
6,167000;-0,0019;0,0007;1,0102;1,010
6,167000;0,0051;-0,0023;0,9819;0,982
6,170000;0,0009;-0,0017;0,9908;0,991
6,177000;-0,0029;-0,0034;0,9816;0,982
6,180000;-0,0182;-0,0014;0,9862;0,986
6,185000;-0,0204;-0,0075;0,9634;0,964
6,189000;-0,0361;-0,0181;0,9566;0,957
6,195000;-0,0691;-0,0121;0,9662;0,969
6,200000;-0,0767;-0,0017;0,9487;0,952
6,204000;-0,0837;0,0066;0,9968;1,000
6,214000;-0,0606;-0,0056;1,0372;1,039
6,215000;-0,0348;-0,0064;1,0663;1,067
6,219000;-0,0304;-0,0069;1,0237;1,024
6,227000;-0,0530;0,0008;0,9702;0,972
6,230000;-0,0567;0,0238;0,9789;0,981
6,234000;-0,0459;0,0153;0,9879;0,989
6,239000;-0,0284;0,0165;1,0351;1,036
6,253000;0,0016;-0,0054;1,0132;1,013
6,254000;0,0877;-0,0072;1,0147;1,019
6,259000;0,1004;0,0068;0,9520;0,957
6,260000;0,0778;-0,0179;0,9060;0,910
6,273000;0,0259;0,0016;0,8999;0,900
6,274000;0,0125;-0,0042;0,8512;0,851
6,275000;0,0309;-0,0128;0,9048;0,905
6,279000;0,0277;-0,0442;1,0062;1,008
6,284000;0,0075;-0,0368;1,0743;1,075
6,288000;-0,0850;0,0067;1,0571;1,061
6,293000;-0,1246;0,0001;1,1158;1,123
6,298000;-0,1082;0,0071;1,1801;1,185
6,304000;-0,0813;0,0117;1,0454;1,049
6,310000;-0,0245;0,0187;0,9592;0,960
6,315000;-0,0063;-0,0113;0,9107;0,911
6,319000;-0,0386;-0,0111;0,8552;0,856
6,323000;-0,0840;0,0067;0,8316;0,836
6,329000;-0,0829;-0,0142;0,8879;0,892
6,334000;-0,0499;-0,0071;1,0571;1,058
6,338000;-0,0115;-0,0182;1,1059;1,106
6,353000;0,0326;0,0256;1,1348;1,136
6,355000;0,0616;0,0085;1,1252;1,127
6,356000;0,0367;-0,0010;1,0814;1,082
6,378000;0,0092;-0,0018;0,9153;0,915
6,380000;-0,0272;0,0004;0,7724;0,773
6,380000;-0,0167;-0,0128;0,8300;0,830
6,381000;0,0117;-0,0174;0,8868;0,887
6,381000;-0,0084;0,0017;0,9325;0,933
6,383000;-0,0256;0,0043;1,0979;1,098
6,389000;-0,0203;-0,0222;1,2007;1,201
6,394000;-0,0460;0,0014;1,1388;1,140
6,398000;-0,0463;0,0121;1,0075;1,009
6,403000;-0,0160;-0,0049;0,9664;0,967
6,407000;-0,0093;-0,0209;0,9345;0,935
6,413000;0,0044;-0,0111;0,8349;0,835
6,418000;0,0132;0,0111;0,7930;0,793
6,423000;0,0506;0,0310;0,9628;0,965
6,437000;0,0843;0,0629;1,1826;1,187
6,438000;0,1223;0,0918;1,2652;1,274
6,439000;0,0903;0,0608;1,4115;1,416
6,461000;0,0393;0,0149;1,2338;1,234
6,463000;-0,0065;0,0249;0,9017;0,902
6,463000;-0,0981;-0,0408;0,4200;0,433
6,464000;-0,1749;0,0503;0,4137;0,452
6,464000;-0,1670;0,0138;0,6753;0,696
6,468000;-0,2069;-0,0273;0,9247;0,948
6,472000;-0,3556;-0,0186;1,1072;1,163
6,478000;-0,3206;-0,0277;1,2846;1,324
6,482000;-0,2201;-0,0153;1,3919;1,409
6,488000;-0,1387;-0,0689;1,1602;1,171
6,495000;0,1100;-0,1231;0,7903;0,807
6,497000;0,3182;0,0067;0,9412;0,994
6,502000;0,2546;0,0028;0,9103;0,945
6,508000;0,3131;0,0355;0,8824;0,937
6,512000;0,2866;-0,0192;1,0952;1,132
6,517000;0,0955;-0,0135;1,1156;1,120
6,522000;-0,0310;0,0528;0,9752;0,977
6,537000;-0,1505;0,0010;0,8892;0,902
6,538000;-0,2090;-0,0069;1,1342;1,153
6,539000;-0,2234;-0,0342;0,9309;0,958
6,563000;-0,1970;0,0188;0,8680;0,890
6,564000;-0,1390;0,0231;0,9782;0,988
6,565000;0,0003;-0,0303;1,1268;1,127
6,566000;0,0525;0,0010;1,2074;1,209
6,567000;0,0839;-0,0028;0,8903;0,894
6,568000;0,1060;0,0260;0,8878;0,895
6,572000;0,1133;-0,0065;0,8888;0,896
6,577000;0,0727;0,0060;0,9114;0,914
6,581000;0,0067;0,0267;0,8686;0,869
6,587000;-0,0292;-0,0139;1,0377;1,038
6,591000;-0,0808;-0,0126;1,1943;1,197
6,597000;-0,1042;-0,0219;1,0956;1,101
6,601000;-0,1158;0,0088;1,0246;1,031
6,606000;-0,1107;-0,0075;0,9177;0,924
6,612000;-0,0551;-0,0042;0,9719;0,973
6,616000;-0,0168;0,0024;0,9777;0,978
6,621000;0,0415;0,0266;0,9506;0,952
6,638000;0,0787;0,0043;0,9691;0,972
6,639000;0,0722;-0,0236;1,0228;1,026
6,640000;-0,0137;-0,0198;1,0009;1,001
6,640000;-0,0486;0,0156;0,8583;0,860
6,662000;-0,0121;0,0162;0,8440;0,844
6,663000;0,0122;-0,0273;1,0764;1,077
6,664000;0,0113;-0,0192;1,1404;1,141
6,664000;-0,0123;0,0082;0,9763;0,976
6,666000;-0,0590;-0,0078;1,0303;1,032
6,671000;-0,0816;-0,0197;1,1250;1,128
6,676000;-0,0620;-0,0089;0,9307;0,933
6,681000;-0,0308;0,0100;0,7965;0,797
6,685000;-0,0452;0,0192;0,9778;0,979
6,691000;-0,0066;-0,0065;1,0274;1,027
6,696000;0,0367;0,0060;1,0698;1,070
6,701000;0,0396;-0,0188;0,9918;0,993
6,705000;0,0032;-0,0073;1,0188;1,019
6,713000;-0,0347;-0,0198;0,9956;0,996
6,716000;-0,0354;0,0238;0,9017;0,903
6,720000;-0,0089;0,0188;0,9598;0,960
6,725000;-0,0167;-0,0226;1,0292;1,030
6,740000;-0,0276;-0,0045;0,9951;0,995
6,741000;-0,0597;0,0188;0,9445;0,947
6,742000;-0,0909;-0,0003;1,1141;1,118
6,766000;-0,0495;-0,0045;1,1034;1,105
6,767000;0,0387;0,0188;0,9623;0,963
6,768000;0,0497;-0,0137;0,9521;0,953
6,768000;0,0097;-0,0113;0,9540;0,954
6,769000;-0,0100;0,0069;0,7978;0,798
6,770000;-0,0129;-0,0014;0,8435;0,844
6,776000;-0,0231;-0,0137;1,0775;1,078
6,781000;-0,0349;-0,0093;1,0883;1,089
6,785000;-0,0388;0,0115;1,0496;1,050
6,790000;-0,0801;-0,0088;1,1291;1,132
6,796000;-0,1092;0,0212;1,0852;1,091
6,800000;-0,1016;0,0078;0,9476;0,953
6,804000;-0,0508;-0,0378;0,8959;0,898
6,812000;0,0066;-0,0012;0,8689;0,869
6,814000;0,0018;0,0265;0,8407;0,841
6,819000;0,0372;0,0071;1,0226;1,023
6,824000;0,0650;-0,0125;1,1518;1,154
6,839000;0,0551;-0,0023;1,0558;1,057
6,841000;-0,0001;0,0243;1,0364;1,037
6,867000;-0,0348;-0,0158;1,0449;1,046
6,868000;-0,0452;-0,0335;0,9129;0,915
6,869000;-0,0595;0,0206;0,7817;0,784
6,870000;-0,0488;0,0089;0,7465;0,748
6,870000;-0,0499;-0,0043;1,0140;1,015
6,871000;-0,0451;-0,0406;1,1842;1,186
6,871000;-0,0477;-0,0026;1,1566;1,158
6,874000;-0,0358;0,0354;1,0227;1,024
6,880000;-0,0145;-0,0164;1,0419;1,042
6,884000;0,0166;-0,0060;1,1280;1,128
6,889000;0,0375;-0,0210;0,8377;0,839
6,895000;0,0196;0,0112;0,7412;0,742
6,899000;-0,0361;0,0079;0,8547;0,856
6,904000;-0,0413;-0,0161;0,9529;0,954
6,909000;-0,0167;0,0083;0,9728;0,973
6,915000;-0,0294;0,0004;1,1440;1,144
6,919000;0,0119;-0,0237;1,2334;1,234
6,924000;0,0335;0,0051;1,1517;1,152
6,939000;-0,0239;0,0132;0,9924;0,993
6,940000;-0,0353;-0,0160;0,8866;0,887
6,943000;-0,0298;0,0184;0,9069;0,908
6,964000;-0,0539;-0,0087;0,8364;0,838
6,966000;-0,0102;-0,0230;0,8260;0,826
6,966000;0,0163;0,0095;0,8550;0,855
6,967000;-0,0208;0,0082;1,0612;1,061
6,968000;0,0146;-0,0317;1,1567;1,157
6,968000;-0,0168;-0,0160;1,2311;1,231
6,974000;-0,0485;0,0357;1,0128;1,015
6,979000;-0,0465;-0,0100;0,9484;0,950
6,983000;-0,0162;-0,0329;1,0200;1,021
6,988000;-0,0083;0,0065;0,8287;0,829
6,996000;-0,0435;0,0201;0,7707;0,772
6,998000;0,0031;-0,0334;1,0125;1,013
7,003000;0,0309;-0,0246;1,0255;1,026
7,008000;-0,0001;0,0150;0,9688;0,969
7,014000;-0,0039;0,0205;1,0879;1,088
7,018000;-0,0170;-0,0158;1,2758;1,276
7,023000;-0,0422;-0,0200;1,1195;1,121
7,038000;-0,0703;0,0493;0,9428;0,947
7,039000;-0,0365;-0,0194;0,8167;0,818
7,039000;0,0028;-0,0343;0,8592;0,860
7,062000;0,0141;0,0264;0,7432;0,744
7,064000;-0,0519;0,0138;0,9287;0,930
7,064000;-0,0253;-0,0318;1,2197;1,220
7,066000;0,0313;-0,0320;1,1966;1,197
7,067000;0,0100;0,0205;0,9138;0,914
7,067000;-0,0222;-0,0004;1,0129;1,013
7,073000;-0,0375;-0,0155;1,0410;1,042
7,079000;-0,0082;-0,0116;0,8619;0,862
7,082000;-0,0273;0,0079;0,8598;0,860
7,088000;-0,0178;0,0142;0,9458;0,946
7,093000;0,0012;0,0019;1,1175;1,117
7,097000;0,0335;0,0088;1,1605;1,161
7,102000;0,0028;0,0166;1,1255;1,126
7,107000;-0,0339;-0,0315;1,0431;1,044
7,113000;-0,0190;-0,0171;0,8393;0,840
7,117000;-0,0357;0,0090;0,6775;0,678
7,122000;-0,0705;0,0062;0,7971;0,800
7,135000;-0,0785;0,0259;1,0046;1,008
7,137000;-0,0346;-0,0092;1,1602;1,161
7,137000;-0,0126;-0,0115;1,3030;1,303
7,142000;0,0087;0,0176;1,2036;1,204
7,164000;0,0404;0,0354;1,0794;1,081
7,166000;0,1016;-0,0192;0,9775;0,983
7,166000;0,0089;-0,0273;0,7841;0,785
7,167000;-0,0498;0,0021;0,5998;0,602
7,167000;-0,0436;0,0382;0,5106;0,514
7,173000;-0,0821;0,0079;0,9854;0,989
7,180000;-0,0794;-0,0431;1,4562;1,459
7,182000;-0,0276;0,0057;1,3714;1,372
7,187000;-0,0380;0,0657;1,2038;1,206
7,192000;-0,0540;0,0126;1,2786;1,280
7,197000;-0,0226;-0,0391;1,1241;1,125
7,202000;0,0339;-0,0216;0,6441;0,645
7,207000;0,0287;0,0430;0,2651;0,270
7,213000;0,0150;-0,0073;0,5683;0,569
7,217000;0,0252;-0,0309;0,9950;0,996
7,222000;-0,0437;-0,0105;1,1064;1,107
7,226000;-0,0816;0,0600;1,2554;1,259
7,232000;-0,0365;-0,0148;1,5262;1,527
7,237000;0,0082;-0,0315;1,5128;1,513
7,242000;-0,0162;0,0104;0,9342;0,934
7,256000;-0,0528;0,0227;0,5882;0,591
7,257000;-0,0680;-0,0392;0,5526;0,558
7,258000;-0,0339;-0,0150;0,6700;0,671
7,280000;-0,0216;0,0320;0,6783;0,679
7,281000;0,0060;0,0061;1,0486;1,049
7,282000;0,0124;-0,0230;1,5644;1,565
7,283000;-0,0104;-0,0146;1,4090;1,409
7,283000;0,0153;0,0262;1,1770;1,177
7,287000;0,0010;0,0184;1,0904;1,091
7,291000;-0,0702;-0,0314;0,8740;0,877
7,296000;-0,0391;0,0144;0,5216;0,523
7,301000;-0,0300;0,0060;0,5369;0,538
7,306000;-0,0486;-0,0174;0,9971;0,998
7,313000;-0,0360;-0,0227;1,0285;1,029
7,317000;-0,0255;0,0608;1,0879;1,090
7,321000;-0,0501;-0,0062;1,3171;1,318
7,325000;-0,0328;-0,0321;1,5121;1,513
7,341000;0,0066;0,0391;1,1128;1,114
7,342000;0,0315;0,0067;0,7227;0,723
7,343000;0,0766;0,0137;0,8018;0,806
7,368000;0,0197;-0,0372;0,5672;0,569
7,369000;-0,0155;0,0165;0,6756;0,676
7,370000;-0,0651;0,0196;0,9451;0,948
7,371000;-0,0557;0,0002;1,1227;1,124
7,371000;0,0109;-0,0109;1,4094;1,410
7,372000;-0,1493;0,0223;1,3887;1,397
7,376000;-0,1639;-0,0025;1,1683;1,180
7,381000;-0,1315;0,0539;1,1379;1,147
7,386000;-0,0679;-0,0373;0,7797;0,784
7,390000;0,0281;0,0175;0,6386;0,639
7,397000;0,1719;0,0043;0,3376;0,379
7,400000;0,2094;-0,0302;0,4093;0,461
7,405000;0,3028;-0,0060;1,0574;1,100
7,410000;0,1156;-0,0356;1,4036;1,409
7,415000;-0,1274;0,0473;1,4617;1,468
7,421000;-0,3272;0,0659;1,6503;1,684
7,426000;-0,3212;0,0013;1,5626;1,595
7,442000;-0,1730;-0,0175;0,9792;0,995
7,444000;-0,0342;0,0008;0,0673;0,076
7,445000;-0,0347;-0,0339;0,0336;0,059
7,445000;0,0364;-0,0054;0,8077;0,809
7,456000;-0,0372;0,0099;1,1498;1,150
7,456000;0,1064;0,0109;1,2804;1,285
7,459000;0,1246;-0,0560;1,5108;1,517
7,470000;-0,0276;0,0422;1,5330;1,534
7,471000;0,0568;-0,0376;1,0531;1,055
7,475000;-0,0766;0,0666;1,0097;1,015
7,482000;-0,0614;-0,0630;0,6438;0,650
7,484000;-0,0699;0,0548;0,7025;0,708
7,490000;0,0704;0,0011;0,4763;0,481
7,496000;-0,0679;-0,0804;0,5890;0,598
7,499000;0,0323;0,0346;1,3515;1,352
7,504000;-0,0126;-0,0285;0,9766;0,977
7,509000;-0,0007;0,0663;1,6056;1,607
7,514000;-0,0668;0,0025;1,6711;1,672
7,520000;-0,0269;-0,0265;1,1882;1,189
7,525000;0,0376;0,0834;0,8813;0,886
7,540000;-0,0622;-0,0701;0,3137;0,327
7,541000;-0,0348;0,0072;0,5520;0,553
7,541000;-0,0153;-0,0210;0,5210;0,522
7,545000;-0,0208;0,0304;0,8890;0,890
7,575000;0,0455;-0,0040;1,2743;1,275
7,579000;-0,0124;0,0013;1,5476;1,548
7,580000;-0,0666;0,0575;1,6939;1,696
7,581000;-0,0550;-0,0425;1,2609;1,263
7,581000;-0,0084;0,0242;0,9545;0,955
7,582000;-0,0028;-0,0065;0,3497;0,350
7,582000;-0,0011;0,0109;0,3821;0,382
7,584000;-0,0018;-0,0120;0,5683;0,568
7,588000;0,0172;0,0080;0,9131;0,913
7,594000;-0,0375;0,0335;1,3464;1,347
7,599000;-0,0139;-0,0100;1,5470;1,547
7,603000;0,0039;0,0324;1,5355;1,536
7,608000;-0,0161;-0,0158;1,2360;1,236
7,614000;0,0113;-0,0022;0,7879;0,788
7,619000;0,0116;0,0409;0,4855;0,487
7,624000;-0,0499;-0,0062;0,5532;0,556
7,639000;-0,0851;-0,0308;0,7302;0,736
7,640000;-0,0390;0,0276;0,8509;0,852
7,641000;-0,1386;0,0849;1,4100;1,419
7,676000;-0,1715;-0,0089;1,8216;1,830
7,679000;-0,1107;0,0575;1,4948;1,500
7,679000;-0,0030;0,0383;1,0026;1,003
7,680000;0,1047;-0,0253;0,7400;0,748
7,681000;0,0972;-0,0011;0,3599;0,373
7,681000;0,1675;-0,0003;-0,0157;0,168
7,682000;0,2416;0,0128;0,1569;0,288
7,682000;0,1327;-0,0466;1,1169;1,126
7,683000;0,0098;0,0247;1,7147;1,715
7,689000;-0,1715;0,0685;1,7054;1,715
7,693000;-0,2547;0,0353;2,1610;2,176
7,698000;-0,2109;-0,0275;1,6225;1,636
7,703000;-0,1323;-0,0001;0,6624;0,676
7,707000;-0,0102;0,0623;-0,1485;0,161
7,713000;0,0243;-0,0415;-0,0197;0,052
7,718000;0,0229;-0,0221;0,6218;0,623
7,722000;0,0800;-0,0446;0,7944;0,800
7,727000;0,0926;0,0740;1,1467;1,153
7,740000;0,0113;0,0658;1,7370;1,738
7,742000;-0,0300;-0,0491;2,1078;2,109
7,743000;0,0467;0,0353;1,8020;1,803
7,770000;-0,0802;0,0100;0,7475;0,752
7,772000;-0,1256;0,0204;0,3020;0,328
7,773000;-0,1223;-0,0332;0,3003;0,326
7,773000;-0,0429;-0,0236;0,3804;0,384
7,774000;-0,0050;0,0609;0,6263;0,629
7,774000;0,0003;0,0011;0,9654;0,965
7,778000;0,0885;-0,0164;1,7769;1,779
7,783000;0,0643;0,0245;1,7116;1,713
7,788000;-0,0249;0,0422;1,4054;1,406
7,793000;-0,0328;0,0338;1,0923;1,093
7,800000;-0,0512;-0,0771;0,6298;0,637
7,802000;-0,0572;0,0121;0,3857;0,390
7,807000;-0,0765;-0,0126;0,1809;0,197
7,816000;-0,0612;0,0403;0,3565;0,364
7,817000;-0,0236;0,0386;1,2777;1,279
7,822000;0,1124;-0,0765;1,9306;1,935
7,827000;0,1769;0,0669;1,8527;1,862
7,834000;0,0325;0,1059;1,1486;1,154
7,837000;-0,1114;-0,0143;1,1430;1,149
7,842000;-0,0794;-0,0800;0,8197;0,827
7,857000;-0,1287;-0,0433;0,0641;0,150
7,858000;-0,1306;0,0364;-0,0861;0,161
7,859000;-0,0900;0,0418;0,3590;0,372
7,903000;-0,1308;0,0123;1,4720;1,478
7,904000;-0,0691;-0,0723;2,1465;2,149
7,905000;0,0110;0,0200;1,8879;1,888
7,906000;0,0670;0,0838;1,3505;1,355
7,907000;0,0877;-0,0310;1,0041;1,008
7,907000;0,0883;-0,0629;0,6767;0,685
7,907000;0,0622;-0,0623;0,0275;0,092
7,908000;0,0312;0,0499;-0,1412;0,153
7,908000;0,0198;0,0659;0,2612;0,270
7,909000;-0,0657;-0,0420;1,4633;1,465
7,911000;-0,0898;-0,0657;2,3522;2,355
7,917000;-0,1291;0,0760;1,7299;1,736
7,922000;-0,1077;0,0343;1,6322;1,636
7,927000;0,0453;-0,0811;1,4732;1,476
7,932000;-0,0615;-0,0433;0,3460;0,354
7,936000;0,0538;0,1109;-0,3037;0,328
7,942000;0,0284;-0,0138;-0,0303;0,044
7,958000;-0,0400;-0,1108;0,6747;0,685
7,959000;0,0643;0,0291;1,2835;1,285
7,960000;0,0324;0,0645;1,4310;1,433
7,961000;-0,0149;-0,0237;2,2002;2,200
8,004000;-0,0266;-0,0545;2,0290;2,030
8,006000;-0,0066;0,0338;0,7983;0,799
8,007000;-0,0337;0,0350;0,3902;0,393
8,008000;-0,0449;-0,0770;0,2691;0,283
8,008000;-0,0520;-0,0243;0,2344;0,241
8,009000;-0,0773;0,0144;0,3196;0,329
8,009000;-0,0455;0,0416;0,8045;0,807
8,010000;0,0196;-0,0383;1,8972;1,898
8,010000;0,0869;0,0145;2,1662;2,168
8,011000;0,1263;0,0321;1,7020;1,707
8,017000;0,0678;-0,0143;1,3661;1,368
8,021000;-0,0126;-0,0169;0,6439;0,644
8,026000;-0,0007;-0,0077;-0,0471;0,048
8,041000;-0,0342;0,0305;-0,0447;0,064
8,042000;-0,0393;-0,0286;0,4812;0,484
8,043000;-0,0960;-0,0367;1,0638;1,069
8,083000;-0,0550;0,0069;1,5380;1,539
8,091000;-0,0506;0,0277;1,8701;1,871
8,092000;-0,0807;0,0074;1,8748;1,877
8,093000;0,0010;0,0123;1,4855;1,486
8,093000;0,0296;-0,0155;0,6676;0,668
8,094000;0,0004;0,0083;0,2729;0,273
8,094000;0,0400;0,0139;0,0451;0,062
8,095000;0,0182;-0,0244;0,2797;0,281
8,096000;-0,0242;0,0137;0,9441;0,945
8,096000;0,0078;-0,0076;1,4976;1,498
8,097000;-0,0299;0,0360;1,8514;1,852
8,100000;-0,0984;0,0052;1,7367;1,739
8,105000;-0,0446;0,0181;1,4715;1,472
8,109000;-0,0827;0,0073;0,7802;0,785
8,115000;0,0301;-0,0280;0,3896;0,392
8,119000;0,0260;0,0140;0,1898;0,192
8,124000;-0,0016;-0,0044;0,2288;0,229
8,141000;0,0728;0,0112;0,8680;0,871
8,143000;-0,0890;-0,0138;1,3275;1,331
8,143000;-0,0773;0,0435;1,8398;1,842
8,146000;0,0127;0,0005;1,7182;1,718
8,187000;0,0810;0,0481;1,6355;1,638
8,188000;-0,0078;-0,0216;0,9733;0,974
8,189000;-0,0168;-0,0072;0,3225;0,323
8,189000;0,0252;0,0375;0,0145;0,047
8,190000;0,0092;-0,0514;0,2437;0,249
8,190000;0,0705;0,0313;0,7416;0,746
8,191000;0,0230;-0,0525;0,8114;0,813
8,191000;-0,1345;0,1009;1,8017;1,809
8,192000;-0,1149;-0,0288;2,1329;2,136
8,195000;-0,0447;0,0311;1,7292;1,730
8,200000;0,0165;0,0427;1,2372;1,238
8,204000;-0,0391;-0,0440;0,5079;0,511
8,209000;0,0265;0,0018;0,2630;0,264
8,216000;0,0510;-0,0357;-0,2470;0,255
8,219000;0,1244;0,0036;0,1744;0,214
8,224000;-0,0386;0,0005;1,1371;1,138
8,229000;-0,0126;-0,0202;1,8583;1,858
8,242000;0,0938;0,0837;1,8504;1,855
8,243000;-0,0739;-0,0633;1,8253;1,828
8,244000;0,0056;0,0162;1,5975;1,598
8,286000;-0,0950;-0,0414;0,1830;0,210
8,287000;-0,0393;0,0774;0,3139;0,326
8,288000;-0,0429;-0,0655;0,1813;0,197
8,288000;-0,1494;-0,0309;0,6234;0,642
8,289000;-0,0539;0,0502;0,7925;0,796
8,289000;-0,1053;-0,0137;1,2432;1,248
