time;gFx;gFy;gFz;TgF
2,777000;-0,0010;0,0364;0,9830;0,984
2,777000;-0,0027;0,0386;0,9814;0,982
2,781000;-0,0029;0,0380;0,9849;0,986
2,801000;-0,0023;0,0386;0,9887;0,989
2,803000;-0,0011;0,0393;0,9885;0,989
2,804000;-0,0032;0,0408;0,9879;0,989
2,804000;-0,0030;0,0391;0,9849;0,986
2,805000;-0,0021;0,0394;0,9871;0,988
2,811000;-0,0028;0,0379;0,9887;0,989
2,816000;-0,0024;0,0375;0,9906;0,991
2,820000;-0,0033;0,0354;0,9891;0,990
2,825000;-0,0035;0,0375;0,9873;0,988
2,832000;-0,0044;0,0375;0,9910;0,992
2,836000;-0,0033;0,0372;0,9886;0,989
2,840000;-0,0039;0,0358;0,9903;0,991
2,845000;-0,0050;0,0369;0,9896;0,990
2,851000;-0,0002;0,0339;0,9842;0,985
2,855000;-0,0025;0,0357;0,9903;0,991
2,859000;-0,0032;0,0377;0,9932;0,994
2,875000;-0,0012;0,0387;0,9945;0,995
2,876000;-0,0046;0,0377;0,9934;0,994
2,876000;-0,0038;0,0359;0,9910;0,992
2,881000;-0,0029;0,0380;0,9919;0,993
2,896000;-0,0041;0,0366;0,9937;0,994
2,898000;-0,0046;0,0386;0,9895;0,990
2,898000;-0,0029;0,0377;0,9875;0,988
2,899000;-0,0023;0,0364;0,9849;0,986
2,904000;-0,0034;0,0353;0,9874;0,988
2,909000;-0,0024;0,0369;0,9890;0,990
2,916000;-0,0019;0,0376;0,9876;0,988
2,920000;-0,0029;0,0399;0,9832;0,984
2,924000;-0,0043;0,0419;0,9869;0,988
2,928000;-0,0039;0,0396;0,9899;0,991
2,935000;-0,0022;0,0432;0,9854;0,986
2,939000;-0,0005;0,0429;0,9826;0,984
2,944000;-0,0052;0,0421;0,9858;0,987
2,949000;-0,0062;0,0411;0,9887;0,990
2,955000;-0,0027;0,0405;0,9907;0,992
2,959000;-0,0027;0,0421;0,9914;0,992
2,974000;-0,0007;0,0422;0,9892;0,990
2,975000;-0,0016;0,0404;0,9885;0,989
2,976000;-0,0046;0,0446;0,9906;0,992
2,982000;-0,0062;0,0442;0,9936;0,995
2,983000;-0,0061;0,0426;0,9958;0,997
2,994000;-0,0035;0,0414;0,9919;0,993
2,996000;-0,0028;0,0436;0,9908;0,992
3,004000;-0,0023;0,0465;0,9909;0,992
3,006000;-0,0027;0,0438;0,9909;0,992
3,017000;-0,0033;0,0481;0,9893;0,991
3,019000;-0,0013;0,0485;0,9891;0,990
3,019000;-0,0029;0,0491;0,9871;0,988
3,023000;-0,0028;0,0552;0,9864;0,988
3,028000;-0,0022;0,0479;0,9836;0,985
3,034000;-0,0024;0,0492;0,9827;0,984
3,039000;-0,0013;0,0493;0,9843;0,986
3,043000;-0,0056;0,0477;0,9819;0,983
3,050000;-0,0032;0,0487;0,9892;0,990
3,053000;-0,0035;0,0479;0,9890;0,990
3,058000;-0,0036;0,0495;0,9897;0,991
3,063000;-0,0062;0,0481;0,9912;0,992
3,068000;-0,0038;0,0482;0,9902;0,991
3,073000;-0,0036;0,0460;0,9918;0,993
3,078000;-0,0032;0,0459;0,9920;0,993
3,093000;-0,0040;0,0438;0,9923;0,993
3,094000;-0,0029;0,0403;0,9897;0,991
3,095000;-0,0030;0,0449;0,9902;0,991
3,111000;-0,0019;0,0436;0,9843;0,985
3,114000;-0,0016;0,0382;0,9849;0,986
3,115000;-0,0024;0,0446;0,9903;0,991
3,115000;-0,0045;0,0388;0,9939;0,995
3,120000;-0,0024;0,0425;0,9896;0,990
3,123000;-0,0041;0,0420;0,9909;0,992
3,127000;-0,0041;0,0437;0,9841;0,985
3,133000;-0,0030;0,0460;0,9826;0,984
3,137000;-0,0024;0,0474;0,9869;0,988
3,142000;0,0020;0,0436;0,9881;0,989
3,147000;-0,0002;0,0460;0,9903;0,991
3,152000;-0,0022;0,0476;0,9897;0,991
3,157000;-0,0040;0,0515;0,9917;0,993
3,162000;-0,0046;0,0493;0,9954;0,997
3,176000;-0,0024;0,0496;0,9980;0,999
3,177000;-0,0022;0,0525;0,9986;1,000
3,179000;-0,0014;0,0558;0,9953;0,997
3,194000;-0,0040;0,0573;0,9876;0,989
3,196000;-0,0030;0,0542;0,9871;0,989
3,197000;-0,0018;0,0552;0,9865;0,988
3,198000;-0,0013;0,0579;0,9863;0,988
3,204000;-0,0013;0,0545;0,9909;0,992
3,207000;-0,0017;0,0582;0,9857;0,987
3,212000;-0,0005;0,0592;0,9788;0,981
3,219000;-0,0007;0,0600;0,9815;0,983
3,221000;-0,0016;0,0593;0,9783;0,980
3,227000;-0,0043;0,0601;0,9752;0,977
3,233000;-0,0029;0,0624;0,9771;0,979
3,236000;-0,0027;0,0618;0,9811;0,983
3,241000;-0,0045;0,0598;0,9813;0,983
3,246000;-0,0068;0,0579;0,9821;0,984
3,252000;-0,0047;0,0567;0,9881;0,990
3,256000;-0,0072;0,0559;0,9880;0,990
3,261000;-0,0079;0,0540;0,9865;0,988
3,274000;-0,0045;0,0540;0,9877;0,989
3,275000;-0,0045;0,0503;0,9857;0,987
3,292000;-0,0084;0,0490;0,9892;0,990
3,293000;-0,0104;0,0507;0,9930;0,994
3,294000;-0,0095;0,0490;0,9936;0,995
3,295000;-0,0077;0,0480;0,9969;0,998
3,296000;-0,0071;0,0503;0,9909;0,992
3,304000;-0,0082;0,0482;0,9937;0,995
3,306000;-0,0063;0,0503;0,9954;0,997
3,311000;-0,0088;0,0504;0,9939;0,995
3,317000;-0,0072;0,0459;0,9897;0,991
3,321000;-0,0058;0,0519;0,9829;0,984
3,326000;-0,0055;0,0495;0,9846;0,986
3,331000;-0,0047;0,0493;0,9890;0,990
3,336000;-0,0033;0,0468;0,9863;0,987
3,341000;-0,0034;0,0475;0,9841;0,985
3,346000;-0,0046;0,0526;0,9813;0,983
3,351000;-0,0068;0,0493;0,9804;0,982
3,355000;-0,0074;0,0490;0,9822;0,983
3,361000;-0,0107;0,0520;0,9884;0,990
3,366000;-0,0099;0,0477;0,9952;0,996
3,380000;-0,0124;0,0476;0,9965;0,998
3,381000;-0,0150;0,0447;0,9956;0,997
3,384000;-0,0105;0,0425;0,9985;0,999
3,386000;-0,0098;0,0431;0,9942;0,995
3,394000;-0,0095;0,0381;0,9868;0,988
3,395000;-0,0067;0,0383;0,9843;0,985
3,403000;-0,0054;0,0364;0,9854;0,986
3,406000;-0,0078;0,0326;0,9913;0,992
3,410000;-0,0112;0,0272;0,9910;0,991
3,415000;-0,0071;0,0254;0,9915;0,992
3,421000;-0,0044;0,0203;0,9910;0,991
3,426000;-0,0067;0,0155;0,9939;0,994
3,430000;-0,0055;0,0123;0,9945;0,995
3,436000;-0,0033;0,0082;0,9904;0,990
3,441000;-0,0025;0,0035;0,9920;0,992
3,445000;-0,0066;0,0025;0,9888;0,989
3,452000;-0,0057;0,0014;0,9940;0,994
3,456000;-0,0082;-0,0008;0,9962;0,996
3,460000;-0,0069;-0,0022;0,9948;0,995
3,468000;-0,0079;-0,0012;0,9908;0,991
3,471000;-0,0067;0,0001;0,9891;0,989
3,475000;-0,0054;-0,0023;0,9920;0,992
3,480000;-0,0046;-0,0005;0,9974;0,997
3,495000;-0,0084;-0,0026;0,9917;0,992
3,496000;-0,0032;0,0008;0,9876;0,988
3,497000;-0,0029;0,0033;0,9846;0,985
3,513000;-0,0060;0,0034;0,9837;0,984
3,515000;-0,0008;0,0055;0,9902;0,990
3,516000;-0,0018;0,0087;0,9860;0,986
3,517000;-0,0044;0,0083;0,9811;0,981
3,523000;-0,0023;0,0143;0,9797;0,980
3,524000;-0,0032;0,0159;0,9814;0,982
3,530000;-0,0039;0,0184;0,9877;0,988
3,534000;-0,0040;0,0200;0,9886;0,989
3,539000;-0,0055;0,0215;0,9915;0,992
3,544000;-0,0043;0,0215;0,9906;0,991
3,552000;-0,0050;0,0203;0,9835;0,984
3,555000;-0,0061;0,0238;0,9903;0,991
3,560000;-0,0041;0,0236;0,9947;0,995
3,564000;-0,0028;0,0261;0,9990;0,999
3,570000;-0,0061;0,0269;1,0003;1,001
3,575000;-0,0072;0,0317;0,9982;0,999
3,579000;-0,0069;0,0348;0,9921;0,993
3,594000;-0,0022;0,0322;0,9874;0,988
3,595000;-0,0027;0,0364;0,9875;0,988
3,595000;-0,0041;0,0411;0,9849;0,986
3,603000;-0,0034;0,0421;0,9852;0,986
3,603000;-0,0036;0,0463;0,9848;0,986
3,612000;-0,0052;0,0471;0,9821;0,983
3,614000;-0,0027;0,0497;0,9884;0,990
3,622000;-0,0030;0,0541;0,9891;0,991
3,623000;-0,0028;0,0562;0,9874;0,989
3,629000;-0,0032;0,0606;0,9884;0,990
3,635000;-0,0018;0,0603;0,9826;0,984
3,639000;-0,0029;0,0601;0,9798;0,982
3,643000;-0,0058;0,0582;0,9800;0,982
3,649000;-0,0051;0,0595;0,9879;0,990
3,653000;-0,0061;0,0613;0,9962;0,998
3,658000;-0,0062;0,0619;0,9973;0,999
3,663000;-0,0051;0,0629;0,9910;0,993
3,678000;-0,0049;0,0644;0,9884;0,990
3,680000;-0,0030;0,0630;0,9888;0,991
3,680000;-0,0040;0,0597;0,9886;0,990
3,696000;-0,0060;0,0598;0,9880;0,990
3,697000;-0,0060;0,0598;0,9862;0,988
3,698000;-0,0032;0,0587;0,9799;0,982
3,699000;-0,0028;0,0607;0,9847;0,987
3,705000;-0,0038;0,0596;0,9885;0,990
3,709000;-0,0045;0,0612;0,9886;0,990
3,714000;-0,0034;0,0655;0,9934;0,996
3,720000;-0,0045;0,0629;0,9912;0,993
3,723000;-0,0051;0,0591;0,9915;0,993
3,728000;-0,0052;0,0614;0,9885;0,990
3,735000;-0,0033;0,0618;0,9868;0,989
3,738000;-0,0044;0,0614;0,9832;0,985
3,743000;-0,0056;0,0586;0,9865;0,988
3,748000;-0,0057;0,0612;0,9887;0,991
3,754000;-0,0024;0,0582;0,9904;0,992
3,758000;-0,0043;0,0567;0,9874;0,989
3,762000;-0,0061;0,0556;0,9891;0,991
3,778000;-0,0043;0,0540;0,9874;0,989
3,779000;-0,0039;0,0504;0,9885;0,990
3,780000;-0,0050;0,0517;0,9876;0,989
3,785000;-0,0072;0,0530;0,9897;0,991
3,796000;-0,0071;0,0524;0,9892;0,991
3,797000;-0,0040;0,0504;0,9849;0,986
3,798000;-0,0018;0,0473;0,9803;0,981
3,806000;-0,0052;0,0474;0,9844;0,986
3,808000;-0,0045;0,0481;0,9904;0,992
3,813000;-0,0072;0,0453;0,9884;0,989
3,820000;-0,0043;0,0455;0,9908;0,992
3,822000;-0,0057;0,0443;0,9884;0,989
3,827000;-0,0049;0,0459;0,9908;0,992
3,832000;-0,0065;0,0449;0,9898;0,991
3,837000;-0,0067;0,0447;0,9923;0,993
3,842000;-0,0062;0,0408;0,9915;0,992
3,847000;-0,0062;0,0379;0,9907;0,991
3,854000;-0,0038;0,0386;0,9903;0,991
3,858000;-0,0004;0,0364;0,9892;0,990
3,862000;-0,0030;0,0349;0,9864;0,987
3,879000;-0,0023;0,0365;0,9854;0,986
3,881000;-0,0033;0,0370;0,9841;0,985
3,881000;-0,0057;0,0348;0,9857;0,986
3,882000;-0,0063;0,0342;0,9844;0,985
3,902000;-0,0036;0,0374;0,9864;0,987
3,904000;-0,0032;0,0388;0,9869;0,988
3,904000;-0,0049;0,0388;0,9871;0,988
3,905000;-0,0063;0,0426;0,9890;0,990
3,907000;-0,0055;0,0385;0,9904;0,991
3,912000;-0,0063;0,0380;0,9904;0,991
3,918000;-0,0046;0,0366;0,9898;0,991
3,921000;-0,0069;0,0365;0,9903;0,991
3,929000;-0,0055;0,0353;0,9902;0,991
3,932000;-0,0050;0,0366;0,9918;0,992
3,937000;-0,0047;0,0343;0,9895;0,990
3,941000;-0,0046;0,0328;0,9859;0,986
3,947000;-0,0061;0,0331;0,9884;0,989
3,954000;-0,0054;0,0343;0,9877;0,988
3,956000;-0,0045;0,0361;0,9879;0,989
3,961000;-0,0038;0,0322;0,9868;0,987
3,967000;-0,0066;0,0343;0,9846;0,985
3,971000;-0,0061;0,0376;0,9842;0,985
3,977000;-0,0030;0,0396;0,9857;0,986
3,981000;-0,0016;0,0385;0,9870;0,988
3,996000;-0,0027;0,0365;0,9862;0,987
3,997000;-0,0052;0,0380;0,9914;0,992
3,997000;-0,0047;0,0392;0,9914;0,992
4,014000;-0,0056;0,0405;0,9918;0,993
4,016000;-0,0067;0,0407;0,9909;0,992
4,017000;-0,0077;0,0393;0,9931;0,994
4,018000;-0,0069;0,0380;0,9917;0,992
4,024000;-0,0052;0,0376;0,9898;0,991
4,026000;-0,0054;0,0363;0,9886;0,989
4,031000;-0,0056;0,0393;0,9868;0,988
4,038000;-0,0033;0,0353;0,9888;0,989
4,041000;-0,0023;0,0405;0,9913;0,992
4,046000;-0,0050;0,0376;0,9886;0,989
4,051000;-0,0045;0,0427;0,9895;0,990
4,056000;-0,0044;0,0426;0,9870;0,988
4,060000;-0,0039;0,0368;0,9898;0,991
4,065000;-0,0040;0,0359;0,9903;0,991
4,079000;-0,0049;0,0352;0,9934;0,994
4,080000;-0,0067;0,0387;0,9881;0,989
4,081000;-0,0052;0,0365;0,9869;0,988
4,097000;-0,0051;0,0366;0,9904;0,991
4,098000;-0,0068;0,0372;0,9935;0,994
4,099000;-0,0036;0,0368;0,9934;0,994
4,100000;-0,0017;0,0375;0,9926;0,993
4,107000;-0,0038;0,0360;0,9907;0,991
4,111000;-0,0056;0,0337;0,9896;0,990
4,115000;-0,0066;0,0341;0,9871;0,988
4,120000;-0,0056;0,0353;0,9848;0,985
4,125000;-0,0034;0,0357;0,9830;0,984
4,129000;-0,0055;0,0385;0,9858;0,987
4,136000;-0,0045;0,0380;0,9857;0,986
4,140000;-0,0011;0,0420;0,9885;0,989
4,144000;-0,0034;0,0387;0,9873;0,988
4,149000;-0,0062;0,0390;0,9865;0,987
4,155000;-0,0056;0,0398;0,9848;0,986
4,159000;-0,0056;0,0400;0,9813;0,982
4,164000;-0,0068;0,0388;0,9879;0,989
4,179000;-0,0050;0,0396;0,9879;0,989
4,181000;-0,0056;0,0377;0,9893;0,990
4,181000;-0,0073;0,0380;0,9941;0,995
4,199000;-0,0036;0,0380;0,9935;0,994
4,201000;-0,0051;0,0357;0,9903;0,991
4,202000;-0,0087;0,0353;0,9891;0,990
4,202000;-0,0077;0,0369;0,9885;0,989
4,205000;-0,0058;0,0366;0,9893;0,990
4,209000;-0,0055;0,0377;0,9888;0,990
4,215000;-0,0058;0,0390;0,9870;0,988
4,220000;-0,0040;0,0391;0,9886;0,989
4,225000;-0,0060;0,0424;0,9943;0,995
4,229000;-0,0033;0,0396;0,9950;0,996
4,236000;-0,0065;0,0455;0,9912;0,992
4,240000;-0,0047;0,0485;0,9879;0,989
4,244000;-0,0047;0,0473;0,9882;0,989
4,249000;-0,0028;0,0438;0,9920;0,993
4,255000;-0,0029;0,0464;0,9892;0,990
4,259000;-0,0052;0,0479;0,9890;0,990
4,264000;-0,0043;0,0473;0,9870;0,988
4,279000;-0,0021;0,0480;0,9871;0,988
4,281000;-0,0030;0,0443;0,9873;0,988
4,281000;-0,0055;0,0448;0,9936;0,995
4,285000;-0,0036;0,0420;0,9896;0,990
4,303000;-0,0018;0,0431;0,9848;0,986
4,304000;-0,0041;0,0381;0,9864;0,987
4,305000;-0,0044;0,0385;0,9858;0,987
4,305000;-0,0049;0,0437;0,9881;0,989
4,309000;-0,0052;0,0431;0,9874;0,988
4,314000;-0,0055;0,0418;0,9873;0,988
4,319000;-0,0047;0,0432;0,9879;0,989
4,324000;-0,0051;0,0407;0,9879;0,989
4,329000;-0,0078;0,0433;0,9897;0,991
4,333000;-0,0055;0,0435;0,9865;0,987
4,339000;-0,0044;0,0436;0,9891;0,990
4,343000;-0,0021;0,0429;0,9884;0,989
4,348000;-0,0054;0,0458;0,9886;0,990
4,354000;-0,0051;0,0471;0,9893;0,990
4,359000;-0,0056;0,0477;0,9887;0,990
4,363000;-0,0068;0,0441;0,9869;0,988
4,370000;-0,0043;0,0448;0,9879;0,989
4,374000;-0,0051;0,0453;0,9917;0,993
4,378000;-0,0032;0,0454;0,9912;0,992
4,383000;-0,0047;0,0425;0,9923;0,993
4,397000;-0,0035;0,0443;0,9897;0,991
4,398000;-0,0076;0,0411;0,9895;0,990
4,400000;-0,0033;0,0414;0,9903;0,991
4,421000;-0,0069;0,0408;0,9910;0,992
4,422000;-0,0073;0,0433;0,9874;0,988
4,423000;-0,0056;0,0425;0,9879;0,989
4,423000;-0,0049;0,0425;0,9859;0,987
4,424000;-0,0023;0,0437;0,9865;0,987
4,428000;-0,0046;0,0441;0,9910;0,992
4,433000;-0,0054;0,0437;0,9914;0,992
4,438000;-0,0054;0,0425;0,9862;0,987
4,442000;-0,0028;0,0452;0,9824;0,983
4,448000;-0,0045;0,0451;0,9875;0,989
4,454000;-0,0046;0,0462;0,9887;0,990
4,457000;-0,0077;0,0470;0,9871;0,988
4,462000;-0,0062;0,0447;0,9873;0,988
4,467000;-0,0036;0,0449;0,9887;0,990
4,480000;-0,0033;0,0425;0,9842;0,985
4,481000;-0,0041;0,0437;0,9892;0,990
4,482000;-0,0050;0,0437;0,9884;0,989
4,496000;-0,0060;0,0414;0,9891;0,990
4,498000;-0,0046;0,0398;0,9943;0,995
4,498000;-0,0017;0,0408;0,9907;0,992
4,507000;-0,0039;0,0463;0,9921;0,993
4,508000;-0,0035;0,0454;0,9869;0,988
4,512000;-0,0024;0,0447;0,9862;0,987
4,517000;-0,0032;0,0433;0,9904;0,991
4,522000;-0,0038;0,0403;0,9887;0,990
4,527000;-0,0019;0,0382;0,9876;0,988
4,531000;-0,0044;0,0394;0,9880;0,989
4,538000;-0,0051;0,0403;0,9884;0,989
4,542000;-0,0038;0,0400;0,9870;0,988
4,547000;-0,0046;0,0407;0,9833;0,984
4,554000;-0,0063;0,0377;0,9852;0,986
4,557000;-0,0049;0,0399;0,9870;0,988
4,561000;-0,0025;0,0411;0,9858;0,987
4,566000;-0,0027;0,0419;0,9877;0,989
4,572000;-0,0061;0,0427;0,9862;0,987
4,576000;-0,0046;0,0413;0,9862;0,987
4,581000;-0,0055;0,0460;0,9915;0,993
4,597000;-0,0024;0,0408;0,9859;0,987
4,598000;-0,0024;0,0426;0,9877;0,989
4,598000;-0,0024;0,0431;0,9921;0,993
4,603000;-0,0060;0,0421;0,9910;0,992
4,618000;-0,0058;0,0403;0,9948;0,996
4,620000;-0,0047;0,0418;0,9890;0,990
4,621000;-0,0052;0,0397;0,9899;0,991
4,623000;-0,0045;0,0391;0,9886;0,989
4,626000;-0,0043;0,0372;0,9887;0,989
4,631000;-0,0067;0,0386;0,9879;0,989
4,636000;-0,0033;0,0333;0,9901;0,991
4,641000;-0,0041;0,0333;0,9884;0,989
4,646000;-0,0033;0,0350;0,9877;0,988
4,653000;-0,0056;0,0331;0,9881;0,989
4,656000;-0,0030;0,0319;0,9869;0,987
4,661000;-0,0027;0,0360;0,9880;0,989
4,665000;-0,0058;0,0352;0,9882;0,989
4,671000;-0,0045;0,0392;0,9893;0,990
4,676000;-0,0034;0,0416;0,9879;0,989
4,681000;-0,0067;0,0413;0,9907;0,992
4,695000;-0,0076;0,0392;0,9874;0,988
4,697000;-0,0043;0,0405;0,9849;0,986
4,697000;-0,0038;0,0407;0,9840;0,985
4,715000;-0,0055;0,0397;0,9848;0,986
4,717000;-0,0052;0,0379;0,9884;0,989
4,717000;-0,0050;0,0413;0,9876;0,988
4,718000;-0,0030;0,0405;0,9843;0,985
4,725000;-0,0056;0,0396;0,9866;0,987
4,727000;-0,0060;0,0410;0,9929;0,994
4,731000;-0,0057;0,0374;0,9893;0,990
4,738000;-0,0046;0,0370;0,9920;0,993
4,740000;-0,0062;0,0405;0,9890;0,990
4,746000;-0,0046;0,0381;0,9891;0,990
4,750000;-0,0073;0,0386;0,9908;0,992
4,755000;-0,0040;0,0408;0,9899;0,991
4,760000;-0,0050;0,0394;0,9874;0,988
4,764000;-0,0046;0,0387;0,9890;0,990
4,780000;-0,0056;0,0385;0,9915;0,992
4,782000;-0,0050;0,0400;0,9910;0,992
4,782000;-0,0032;0,0385;0,9898;0,991
4,786000;-0,0047;0,0408;0,9898;0,991
4,804000;-0,0032;0,0391;0,9863;0,987
4,806000;-0,0058;0,0387;0,9879;0,989
4,806000;-0,0040;0,0430;0,9881;0,989
4,807000;-0,0062;0,0441;0,9874;0,988
4,810000;-0,0056;0,0399;0,9868;0,988
4,815000;-0,0019;0,0421;0,9869;0,988
4,820000;-0,0025;0,0421;0,9917;0,993
4,825000;-0,0056;0,0442;0,9877;0,989
4,830000;-0,0043;0,0454;0,9884;0,989
4,834000;-0,0018;0,0387;0,9885;0,989
4,840000;-0,0021;0,0411;0,9862;0,987
4,845000;-0,0043;0,0411;0,9882;0,989
4,850000;-0,0039;0,0413;0,9868;0,988
4,855000;-0,0041;0,0452;0,9885;0,990
4,859000;-0,0035;0,0451;0,9893;0,990
4,865000;-0,0049;0,0411;0,9870;0,988
4,872000;-0,0051;0,0407;0,9857;0,987
4,874000;-0,0071;0,0453;0,9891;0,990
4,880000;-0,0061;0,0435;0,9893;0,990
4,884000;-0,0044;0,0420;0,9888;0,990
4,899000;-0,0024;0,0410;0,9882;0,989
4,900000;-0,0061;0,0425;0,9854;0,986
4,919000;-0,0062;0,0400;0,9853;0,986
4,921000;-0,0028;0,0437;0,9891;0,990
4,921000;-0,0038;0,0432;0,9929;0,994
4,922000;-0,0050;0,0398;0,9947;0,996
4,923000;-0,0050;0,0429;0,9919;0,993
4,924000;-0,0073;0,0452;0,9896;0,991
4,930000;-0,0044;0,0408;0,9870;0,988
4,937000;-0,0017;0,0415;0,9854;0,986
4,939000;-0,0062;0,0407;0,9860;0,987
4,943000;-0,0040;0,0418;0,9866;0,988
4,948000;-0,0017;0,0425;0,9915;0,992
4,953000;-0,0056;0,0416;0,9950;0,996
4,958000;-0,0043;0,0449;0,9992;1,000
4,963000;-0,0051;0,0455;0,9929;0,994
4,978000;-0,0055;0,0471;0,9789;0,980
4,979000;-0,0074;0,0435;0,9750;0,976
4,980000;-0,0071;0,0459;0,9796;0,981
4,983000;-0,0023;0,0451;0,9832;0,984
4,995000;-0,0022;0,0449;0,9876;0,989
4,996000;-0,0049;0,0482;0,9865;0,988
4,999000;-0,0068;0,0491;0,9907;0,992
5,006000;-0,0069;0,0504;0,9891;0,990
5,008000;-0,0049;0,0496;0,9875;0,989
5,014000;-0,0065;0,0495;0,9914;0,993
5,018000;-0,0038;0,0495;0,9898;0,991
5,023000;-0,0050;0,0427;0,9908;0,992
5,028000;-0,0054;0,0411;0,9937;0,995
5,032000;-0,0057;0,0387;0,9914;0,992
5,038000;-0,0049;0,0382;0,9873;0,988
5,042000;-0,0052;0,0370;0,9898;0,991
5,047000;-0,0062;0,0388;0,9885;0,989
5,054000;-0,0054;0,0380;0,9906;0,991
5,058000;-0,0066;0,0405;0,9866;0,987
5,063000;-0,0066;0,0411;0,9827;0,984
5,067000;-0,0025;0,0409;0,9782;0,979
5,082000;-0,0052;0,0375;0,9792;0,980
5,084000;-0,0060;0,0413;0,9821;0,983
5,089000;-0,0032;0,0402;0,9868;0,988
5,090000;-0,0034;0,0405;0,9952;0,996
5,103000;-0,0038;0,0398;0,9952;0,996
5,105000;-0,0044;0,0393;0,9974;0,998
5,106000;-0,0047;0,0354;0,9963;0,997
5,108000;-0,0035;0,0364;0,9940;0,995
5,113000;-0,0040;0,0377;0,9953;0,996
5,117000;-0,0061;0,0387;0,9917;0,992
5,122000;-0,0060;0,0380;0,9848;0,986
5,128000;-0,0024;0,0370;0,9782;0,979
5,133000;-0,0060;0,0385;0,9699;0,971
5,138000;-0,0034;0,0404;0,9804;0,981
5,143000;-0,0038;0,0430;0,9907;0,992
5,147000;-0,0029;0,0411;0,9865;0,987
5,152000;-0,0040;0,0419;0,9821;0,983
5,157000;-0,0044;0,0425;0,9855;0,986
5,162000;-0,0019;0,0425;0,9858;0,987
5,167000;-0,0033;0,0463;0,9880;0,989
5,181000;-0,0036;0,0453;0,9895;0,990
5,182000;-0,0004;0,0452;0,9891;0,990
5,183000;-0,0032;0,0426;0,9962;0,997
5,196000;-0,0027;0,0366;0,9962;0,997
5,198000;-0,0069;0,0370;0,9946;0,995
5,198000;-0,0052;0,0380;0,9963;0,997
5,202000;-0,0084;0,0390;0,9913;0,992
5,207000;-0,0045;0,0379;0,9860;0,987
5,212000;-0,0045;0,0387;0,9903;0,991
5,217000;-0,0049;0,0380;0,9887;0,989
5,222000;-0,0028;0,0381;0,9881;0,989
5,227000;-0,0040;0,0421;0,9851;0,986
5,231000;-0,0040;0,0410;0,9866;0,988
5,239000;-0,0016;0,0397;0,9836;0,984
5,242000;-0,0047;0,0447;0,9836;0,985
5,247000;0,0007;0,0442;0,9844;0,985
5,251000;-0,0019;0,0416;0,9880;0,989
5,257000;-0,0045;0,0432;0,9892;0,990
5,262000;-0,0052;0,0427;0,9880;0,989
5,266000;-0,0071;0,0415;0,9875;0,988
5,281000;-0,0062;0,0431;0,9908;0,992
5,283000;-0,0008;0,0421;0,9931;0,994
5,283000;-0,0047;0,0399;0,9892;0,990
5,301000;-0,0058;0,0405;0,9882;0,989
5,303000;-0,0043;0,0387;0,9907;0,991
5,303000;-0,0029;0,0444;0,9888;0,990
5,304000;-0,0030;0,0433;0,9830;0,984
5,306000;-0,0022;0,0388;0,9844;0,985
5,311000;-0,0030;0,0416;0,9879;0,989
5,316000;-0,0028;0,0408;0,9874;0,988
5,322000;-0,0022;0,0438;0,9849;0,986
5,326000;-0,0018;0,0404;0,9881;0,989
5,331000;-0,0014;0,0409;0,9893;0,990
5,335000;-0,0050;0,0396;0,9882;0,989
5,340000;-0,0038;0,0397;0,9903;0,991
5,345000;-0,0057;0,0394;0,9903;0,991
5,351000;-0,0069;0,0405;0,9859;0,987
5,355000;-0,0055;0,0392;0,9887;0,990
5,360000;-0,0043;0,0403;0,9918;0,993
5,366000;-0,0044;0,0360;0,9923;0,993
5,380000;-0,0045;0,0359;0,9880;0,989
5,381000;-0,0044;0,0393;0,9853;0,986
5,383000;-0,0041;0,0408;0,9885;0,989
5,386000;-0,0040;0,0408;0,9918;0,993
5,396000;-0,0039;0,0411;0,9924;0,993
5,398000;-0,0035;0,0396;0,9879;0,989
5,401000;-0,0029;0,0405;0,9891;0,990
5,407000;-0,0046;0,0411;0,9832;0,984
5,411000;-0,0016;0,0424;0,9853;0,986
5,415000;-0,0030;0,0403;0,9837;0,985
5,422000;-0,0039;0,0390;0,9876;0,988
5,426000;-0,0050;0,0415;0,9860;0,987
5,430000;-0,0049;0,0413;0,9893;0,990
5,435000;-0,0052;0,0405;0,9882;0,989
5,441000;-0,0065;0,0407;0,9859;0,987
5,445000;-0,0071;0,0407;0,9846;0,985
5,450000;-0,0041;0,0382;0,9857;0,986
5,457000;-0,0049;0,0385;0,9901;0,991
5,460000;-0,0047;0,0377;0,9864;0,987
5,465000;-0,0047;0,0396;0,9902;0,991
5,470000;-0,0050;0,0387;0,9908;0,992
5,483000;-0,0041;0,0382;0,9892;0,990
5,484000;-0,0051;0,0394;0,9886;0,989
5,486000;-0,0030;0,0391;0,9902;0,991
5,503000;-0,0058;0,0407;0,9901;0,991
5,505000;-0,0041;0,0391;0,9908;0,992
5,505000;-0,0076;0,0371;0,9884;0,989
5,506000;-0,0055;0,0394;0,9917;0,992
5,510000;-0,0039;0,0402;0,9875;0,988
5,514000;-0,0052;0,0399;0,9859;0,987
5,520000;-0,0032;0,0368;0,9871;0,988
5,525000;-0,0069;0,0394;0,9885;0,989
5,529000;-0,0040;0,0427;0,9886;0,990
5,534000;-0,0023;0,0418;0,9886;0,989
5,539000;-0,0057;0,0402;0,9876;0,988
