time;gFx;gFy;gFz;TgF
2,761000;-0,0133;0,0390;0,9892;0,990
2,763000;-0,0146;0,0426;0,9909;0,992
2,769000;-0,0161;0,0407;0,9857;0,987
2,773000;-0,0138;0,0387;0,9862;0,987
2,779000;-0,0142;0,0386;0,9897;0,991
2,784000;-0,0127;0,0403;0,9896;0,990
2,789000;-0,0148;0,0393;0,9888;0,990
2,804000;-0,0150;0,0380;0,9904;0,991
2,805000;-0,0153;0,0372;0,9869;0,988
2,805000;-0,0153;0,0368;0,9873;0,988
2,824000;-0,0128;0,0371;0,9874;0,988
2,826000;-0,0138;0,0400;0,9884;0,989
2,827000;-0,0154;0,0410;0,9898;0,991
2,827000;-0,0121;0,0415;0,9897;0,991
2,828000;-0,0138;0,0380;0,9902;0,991
2,834000;-0,0122;0,0379;0,9864;0,987
2,839000;-0,0133;0,0420;0,9887;0,990
2,844000;-0,0145;0,0414;0,9890;0,990
2,848000;-0,0124;0,0376;0,9895;0,990
2,853000;-0,0124;0,0380;0,9907;0,991
2,858000;-0,0175;0,0399;0,9886;0,990
2,863000;-0,0175;0,0405;0,9858;0,987
2,868000;-0,0137;0,0393;0,9875;0,988
2,873000;-0,0139;0,0379;0,9893;0,990
2,886000;-0,0132;0,0379;0,9917;0,992
2,888000;-0,0132;0,0374;0,9888;0,990
2,888000;-0,0146;0,0388;0,9929;0,994
2,906000;-0,0118;0,0400;0,9912;0,992
2,908000;-0,0124;0,0405;0,9860;0,987
2,909000;-0,0105;0,0400;0,9913;0,992
2,909000;-0,0133;0,0399;0,9902;0,991
2,913000;-0,0168;0,0420;0,9855;0,987
2,918000;-0,0143;0,0402;0,9863;0,987
2,922000;-0,0145;0,0398;0,9873;0,988
2,927000;-0,0144;0,0429;0,9893;0,990
2,933000;-0,0150;0,0416;0,9888;0,990
2,938000;-0,0142;0,0398;0,9897;0,991
2,943000;-0,0161;0,0403;0,9866;0,988
2,948000;-0,0150;0,0413;0,9897;0,991
2,952000;-0,0140;0,0432;0,9907;0,992
2,957000;-0,0137;0,0416;0,9866;0,988
2,963000;-0,0124;0,0407;0,9854;0,986
2,967000;-0,0105;0,0397;0,9874;0,988
2,972000;-0,0122;0,0413;0,9874;0,988
2,988000;-0,0148;0,0409;0,9876;0,989
2,989000;-0,0128;0,0427;0,9881;0,989
2,990000;-0,0121;0,0372;0,9892;0,990
3,022000;-0,0171;0,0381;0,9870;0,988
3,024000;-0,0151;0,0383;0,9903;0,991
3,024000;-0,0142;0,0376;0,9903;0,991
3,025000;-0,0142;0,0364;0,9904;0,991
3,026000;-0,0131;0,0366;0,9897;0,990
3,026000;-0,0135;0,0371;0,9909;0,992
3,027000;-0,0122;0,0387;0,9895;0,990
3,028000;-0,0139;0,0405;0,9906;0,991
3,032000;-0,0142;0,0391;0,9857;0,987
3,037000;-0,0149;0,0353;0,9884;0,989
3,045000;-0,0176;0,0381;0,9885;0,989
3,047000;-0,0123;0,0368;0,9903;0,991
3,052000;-0,0120;0,0405;0,9880;0,989
3,056000;-0,0139;0,0381;0,9874;0,988
3,062000;-0,0137;0,0364;0,9898;0,991
3,066000;-0,0135;0,0408;0,9887;0,990
3,071000;-0,0132;0,0405;0,9896;0,990
3,088000;-0,0118;0,0414;0,9893;0,990
3,090000;-0,0129;0,0391;0,9887;0,990
3,091000;-0,0137;0,0385;0,9853;0,986
3,110000;-0,0137;0,0409;0,9854;0,986
3,112000;-0,0161;0,0410;0,9902;0,991
3,113000;-0,0145;0,0387;0,9852;0,986
3,113000;-0,0150;0,0394;0,9869;0,988
3,114000;-0,0156;0,0383;0,9891;0,990
3,117000;-0,0135;0,0405;0,9880;0,989
3,121000;-0,0131;0,0408;0,9917;0,993
3,127000;-0,0124;0,0379;0,9866;0,987
3,132000;-0,0142;0,0431;0,9832;0,984
3,136000;-0,0133;0,0391;0,9866;0,988
3,141000;-0,0138;0,0433;0,9847;0,986
3,146000;-0,0145;0,0442;0,9890;0,990
3,151000;-0,0145;0,0433;0,9907;0,992
3,156000;-0,0143;0,0414;0,9886;0,990
3,161000;-0,0140;0,0435;0,9898;0,991
3,165000;-0,0139;0,0475;0,9901;0,991
3,170000;-0,0138;0,0442;0,9904;0,992
3,186000;-0,0127;0,0493;0,9855;0,987
3,187000;-0,0165;0,0446;0,9855;0,987
3,188000;-0,0159;0,0476;0,9846;0,986
3,193000;-0,0154;0,0518;0,9862;0,988
3,208000;-0,0137;0,0524;0,9901;0,992
3,210000;-0,0154;0,0498;0,9926;0,994
3,211000;-0,0128;0,0515;0,9909;0,992
3,211000;-0,0124;0,0501;0,9908;0,992
3,216000;-0,0155;0,0513;0,9860;0,987
3,221000;-0,0146;0,0508;0,9868;0,988
3,226000;-0,0131;0,0514;0,9873;0,989
3,231000;-0,0155;0,0497;0,9835;0,985
3,236000;-0,0149;0,0501;0,9879;0,989
3,240000;-0,0120;0,0498;0,9920;0,993
3,245000;-0,0142;0,0490;0,9964;0,998
3,250000;-0,0146;0,0517;0,9921;0,994
3,255000;-0,0142;0,0487;0,9870;0,988
3,261000;-0,0153;0,0471;0,9857;0,987
3,266000;-0,0121;0,0468;0,9851;0,986
3,270000;-0,0134;0,0490;0,9849;0,986
3,275000;-0,0149;0,0502;0,9870;0,988
3,280000;-0,0144;0,0484;0,9886;0,990
3,285000;-0,0162;0,0504;0,9901;0,991
3,290000;-0,0149;0,0523;0,9928;0,994
3,304000;-0,0172;0,0502;0,9939;0,995
3,305000;-0,0175;0,0507;0,9901;0,992
3,308000;-0,0160;0,0496;0,9853;0,987
3,326000;-0,0170;0,0486;0,9855;0,987
3,327000;-0,0177;0,0503;0,9819;0,983
3,328000;-0,0164;0,0476;0,9881;0,989
3,329000;-0,0128;0,0501;0,9869;0,988
3,329000;-0,0139;0,0504;0,9892;0,991
3,335000;-0,0116;0,0512;0,9926;0,994
3,340000;-0,0126;0,0518;0,9882;0,990
3,344000;-0,0139;0,0462;0,9860;0,987
3,350000;-0,0148;0,0479;0,9886;0,990
3,355000;-0,0142;0,0503;0,9854;0,987
3,359000;-0,0118;0,0536;0,9875;0,989
3,365000;-0,0145;0,0453;0,9869;0,988
3,370000;-0,0122;0,0477;0,9882;0,989
3,374000;-0,0129;0,0503;0,9935;0,995
3,389000;-0,0132;0,0479;0,9915;0,993
3,390000;-0,0133;0,0443;0,9904;0,992
3,390000;-0,0120;0,0433;0,9884;0,989
3,415000;-0,0127;0,0491;0,9871;0,988
3,416000;-0,0148;0,0490;0,9866;0,988
3,417000;-0,0121;0,0427;0,9890;0,990
3,418000;-0,0142;0,0454;0,9914;0,993
3,418000;-0,0144;0,0435;0,9906;0,992
3,419000;-0,0148;0,0427;0,9864;0,987
3,425000;-0,0129;0,0435;0,9887;0,990
3,428000;-0,0143;0,0414;0,9862;0,987
3,434000;-0,0171;0,0425;0,9871;0,988
3,439000;-0,0139;0,0416;0,9881;0,989
3,447000;-0,0131;0,0418;0,9865;0,987
3,449000;-0,0132;0,0387;0,9886;0,989
3,454000;-0,0150;0,0405;0,9895;0,990
3,458000;-0,0133;0,0432;0,9881;0,989
3,464000;-0,0153;0,0415;0,9884;0,989
3,468000;-0,0129;0,0376;0,9915;0,992
3,474000;-0,0123;0,0388;0,9893;0,990
3,489000;-0,0137;0,0421;0,9903;0,991
3,490000;-0,0156;0,0394;0,9871;0,988
3,491000;-0,0161;0,0377;0,9857;0,987
3,509000;-0,0151;0,0348;0,9888;0,990
3,510000;-0,0153;0,0385;0,9896;0,990
3,511000;-0,0146;0,0364;0,9865;0,987
3,512000;-0,0151;0,0386;0,9898;0,991
3,514000;-0,0134;0,0381;0,9917;0,992
3,519000;-0,0104;0,0375;0,9853;0,986
3,524000;-0,0116;0,0371;0,9824;0,983
3,528000;-0,0104;0,0375;0,9841;0,985
3,533000;-0,0142;0,0397;0,9873;0,988
3,538000;-0,0120;0,0379;0,9914;0,992
3,544000;-0,0138;0,0369;0,9910;0,992
3,548000;-0,0123;0,0360;0,9881;0,989
3,553000;-0,0137;0,0370;0,9937;0,995
3,558000;-0,0135;0,0349;0,9897;0,990
3,563000;-0,0178;0,0353;0,9868;0,988
3,568000;-0,0149;0,0376;0,9885;0,989
3,572000;-0,0149;0,0381;0,9841;0,985
3,587000;-0,0161;0,0364;0,9871;0,988
3,589000;-0,0172;0,0375;0,9886;0,989
3,589000;-0,0161;0,0350;0,9921;0,993
3,594000;-0,0143;0,0375;0,9908;0,992
3,606000;-0,0129;0,0382;0,9859;0,987
3,607000;-0,0155;0,0360;0,9896;0,990
3,608000;-0,0135;0,0394;0,9871;0,988
3,616000;-0,0132;0,0372;0,9829;0,984
3,617000;-0,0140;0,0375;0,9855;0,986
3,623000;-0,0137;0,0366;0,9918;0,993
3,629000;-0,0143;0,0400;0,9880;0,989
3,632000;-0,0157;0,0392;0,9899;0,991
3,637000;-0,0144;0,0383;0,9890;0,990
3,642000;-0,0144;0,0398;0,9896;0,990
3,647000;-0,0121;0,0421;0,9886;0,990
3,652000;-0,0151;0,0414;0,9852;0,986
3,657000;-0,0145;0,0387;0,9859;0,987
3,665000;-0,0131;0,0419;0,9901;0,991
3,667000;-0,0133;0,0444;0,9907;0,992
3,672000;-0,0135;0,0429;0,9870;0,988
3,689000;-0,0138;0,0407;0,9907;0,992
3,690000;-0,0129;0,0409;0,9887;0,990
3,691000;-0,0122;0,0418;0,9919;0,993
3,692000;-0,0112;0,0424;0,9892;0,990
3,712000;-0,0146;0,0414;0,9851;0,986
3,714000;-0,0159;0,0415;0,9851;0,986
3,715000;-0,0165;0,0400;0,9855;0,986
3,715000;-0,0156;0,0393;0,9896;0,990
3,716000;-0,0156;0,0442;0,9891;0,990
3,722000;-0,0153;0,0440;0,9908;0,992
3,726000;-0,0144;0,0459;0,9891;0,990
3,731000;-0,0129;0,0452;0,9890;0,990
3,737000;-0,0134;0,0457;0,9895;0,991
3,741000;-0,0137;0,0448;0,9864;0,988
3,747000;-0,0126;0,0400;0,9876;0,989
3,752000;-0,0149;0,0441;0,9866;0,988
3,756000;-0,0159;0,0440;0,9895;0,991
3,763000;-0,0132;0,0415;0,9898;0,991
3,766000;-0,0165;0,0437;0,9910;0,992
3,771000;-0,0153;0,0427;0,9898;0,991
3,776000;-0,0146;0,0411;0,9873;0,988
3,781000;-0,0155;0,0419;0,9935;0,994
3,786000;-0,0155;0,0431;0,9887;0,990
3,791000;-0,0153;0,0420;0,9841;0,985
3,805000;-0,0127;0,0409;0,9860;0,987
3,807000;-0,0118;0,0444;0,9860;0,987
3,807000;-0,0123;0,0449;0,9877;0,989
3,812000;-0,0159;0,0440;0,9898;0,991
3,829000;-0,0155;0,0465;0,9917;0,993
3,830000;-0,0153;0,0432;0,9892;0,990
3,831000;-0,0157;0,0451;0,9870;0,988
3,831000;-0,0146;0,0441;0,9858;0,987
3,837000;-0,0155;0,0431;0,9868;0,988
3,841000;-0,0139;0,0438;0,9895;0,991
3,845000;-0,0127;0,0437;0,9915;0,993
3,851000;-0,0149;0,0409;0,9896;0,991
3,856000;-0,0166;0,0418;0,9914;0,992
3,860000;-0,0134;0,0405;0,9868;0,988
3,867000;-0,0126;0,0400;0,9876;0,989
3,871000;-0,0123;0,0374;0,9835;0,984
3,876000;-0,0123;0,0385;0,9832;0,984
3,889000;-0,0142;0,0371;0,9885;0,989
3,890000;-0,0131;0,0393;0,9874;0,988
3,891000;-0,0139;0,0403;0,9853;0,986
3,909000;-0,0134;0,0405;0,9919;0,993
3,911000;-0,0150;0,0419;0,9876;0,989
3,912000;-0,0166;0,0416;0,9884;0,989
3,913000;-0,0166;0,0396;0,9880;0,989
3,916000;-0,0155;0,0408;0,9858;0,987
3,920000;-0,0133;0,0391;0,9882;0,989
3,925000;-0,0137;0,0380;0,9860;0,987
3,931000;-0,0154;0,0399;0,9877;0,989
3,935000;-0,0137;0,0403;0,9880;0,989
3,940000;-0,0131;0,0416;0,9868;0,988
3,945000;-0,0115;0,0453;0,9888;0,990
3,950000;-0,0121;0,0482;0,9906;0,992
3,955000;-0,0144;0,0404;0,9903;0,991
3,960000;-0,0150;0,0430;0,9846;0,986
3,964000;-0,0155;0,0436;0,9863;0,987
3,970000;-0,0178;0,0464;0,9863;0,988
3,974000;-0,0176;0,0496;0,9879;0,989
3,988000;-0,0160;0,0482;0,9899;0,991
3,989000;-0,0148;0,0512;0,9925;0,994
3,992000;-0,0113;0,0482;0,9906;0,992
4,006000;-0,0134;0,0499;0,9907;0,992
4,007000;-0,0122;0,0513;0,9886;0,990
4,008000;-0,0133;0,0480;0,9886;0,990
4,010000;-0,0150;0,0469;0,9899;0,991
4,017000;-0,0135;0,0469;0,9855;0,987
4,019000;-0,0137;0,0502;0,9877;0,989
4,025000;-0,0179;0,0492;0,9903;0,992
4,031000;-0,0168;0,0496;0,9902;0,992
4,034000;-0,0167;0,0471;0,9904;0,992
4,040000;-0,0139;0,0535;0,9881;0,990
4,047000;-0,0134;0,0539;0,9853;0,987
4,050000;-0,0123;0,0535;0,9860;0,988
4,055000;-0,0144;0,0507;0,9857;0,987
4,059000;-0,0105;0,0532;0,9888;0,990
4,065000;-0,0104;0,0512;0,9884;0,990
4,070000;-0,0124;0,0490;0,9893;0,991
4,074000;-0,0145;0,0487;0,9950;0,996
4,080000;-0,0134;0,0498;0,9909;0,992
4,093000;-0,0161;0,0526;0,9879;0,989
4,094000;-0,0170;0,0485;0,9898;0,991
4,115000;-0,0162;0,0465;0,9886;0,990
4,116000;-0,0172;0,0466;0,9853;0,987
4,116000;-0,0118;0,0469;0,9871;0,988
4,117000;-0,0112;0,0437;0,9902;0,991
4,118000;-0,0132;0,0436;0,9903;0,991
4,118000;-0,0128;0,0404;0,9885;0,989
4,124000;-0,0137;0,0421;0,9893;0,990
4,130000;-0,0154;0,0397;0,9892;0,990
4,133000;-0,0138;0,0438;0,9864;0,987
4,138000;-0,0154;0,0446;0,9897;0,991
4,143000;-0,0143;0,0435;0,9877;0,989
4,149000;-0,0159;0,0440;0,9887;0,990
4,154000;-0,0145;0,0415;0,9858;0,987
4,158000;-0,0148;0,0457;0,9884;0,990
4,165000;-0,0149;0,0452;0,9899;0,991
4,168000;-0,0121;0,0438;0,9917;0,993
4,174000;-0,0129;0,0449;0,9906;0,992
4,181000;-0,0129;0,0486;0,9868;0,988
4,184000;-0,0150;0,0444;0,9887;0,990
4,188000;-0,0116;0,0440;0,9899;0,991
4,193000;-0,0100;0,0414;0,9874;0,988
4,207000;-0,0143;0,0424;0,9866;0,988
4,208000;-0,0129;0,0416;0,9902;0,991
4,214000;-0,0132;0,0397;0,9918;0,993
4,215000;-0,0162;0,0372;0,9899;0,991
4,227000;-0,0156;0,0339;0,9936;0,994
4,228000;-0,0140;0,0365;0,9918;0,993
4,229000;-0,0166;0,0352;0,9912;0,992
4,234000;-0,0149;0,0314;0,9838;0,984
4,238000;-0,0146;0,0352;0,9843;0,985
4,243000;-0,0177;0,0374;0,9847;0,986
4,248000;-0,0168;0,0350;0,9870;0,988
4,253000;-0,0132;0,0337;0,9884;0,989
4,258000;-0,0144;0,0336;0,9909;0,992
4,263000;-0,0133;0,0326;0,9896;0,990
4,268000;-0,0111;0,0314;0,9880;0,989
4,272000;-0,0146;0,0342;0,9848;0,986
4,277000;-0,0131;0,0332;0,9826;0,983
4,290000;-0,0129;0,0326;0,9891;0,990
4,291000;-0,0121;0,0331;0,9874;0,988
4,292000;-0,0142;0,0333;0,9886;0,989
4,312000;-0,0142;0,0348;0,9947;0,995
4,314000;-0,0140;0,0292;0,9896;0,990
4,314000;-0,0150;0,0319;0,9849;0,986
4,315000;-0,0135;0,0342;0,9914;0,992
4,318000;-0,0167;0,0325;0,9923;0,993
4,323000;-0,0146;0,0331;0,9873;0,988
4,328000;-0,0145;0,0328;0,9854;0,986
4,332000;-0,0156;0,0292;0,9871;0,988
4,337000;-0,0145;0,0339;0,9917;0,992
4,342000;-0,0149;0,0369;0,9906;0,991
4,350000;-0,0138;0,0341;0,9893;0,990
4,352000;-0,0137;0,0350;0,9895;0,990
4,357000;-0,0123;0,0348;0,9915;0,992
4,365000;-0,0127;0,0363;0,9866;0,987
4,367000;-0,0127;0,0352;0,9854;0,986
4,371000;-0,0124;0,0354;0,9842;0,985
4,377000;-0,0151;0,0413;0,9891;0,990
4,382000;-0,0150;0,0361;0,9887;0,989
4,387000;-0,0172;0,0382;0,9926;0,994
4,392000;-0,0144;0,0364;0,9901;0,991
4,407000;-0,0146;0,0365;0,9881;0,989
4,408000;-0,0171;0,0382;0,9914;0,992
4,409000;-0,0156;0,0380;0,9899;0,991
4,431000;-0,0138;0,0371;0,9864;0,987
4,433000;-0,0111;0,0408;0,9893;0,990
4,434000;-0,0160;0,0404;0,9893;0,990
4,434000;-0,0131;0,0400;0,9885;0,989
4,435000;-0,0129;0,0415;0,9919;0,993
4,436000;-0,0155;0,0402;0,9891;0,990
4,441000;-0,0126;0,0431;0,9893;0,990
4,448000;-0,0137;0,0410;0,9855;0,986
4,452000;-0,0134;0,0457;0,9854;0,987
4,458000;-0,0151;0,0449;0,9852;0,986
4,461000;-0,0181;0,0435;0,9880;0,989
4,466000;-0,0162;0,0402;0,9858;0,987
4,472000;-0,0164;0,0400;0,9892;0,990
4,476000;-0,0131;0,0405;0,9909;0,992
4,490000;-0,0121;0,0376;0,9912;0,992
4,492000;-0,0138;0,0432;0,9899;0,991
4,492000;-0,0118;0,0400;0,9880;0,989
4,512000;-0,0149;0,0370;0,9868;0,988
4,514000;-0,0122;0,0411;0,9873;0,988
4,515000;-0,0156;0,0387;0,9835;0,984
4,515000;-0,0138;0,0348;0,9881;0,989
4,516000;-0,0123;0,0379;0,9898;0,991
4,521000;-0,0164;0,0355;0,9925;0,993
4,526000;-0,0176;0,0343;0,9891;0,990
4,531000;-0,0162;0,0315;0,9928;0,993
4,536000;-0,0184;0,0359;0,9887;0,990
4,540000;-0,0146;0,0302;0,9865;0,987
4,548000;-0,0145;0,0304;0,9866;0,987
4,551000;-0,0131;0,0283;0,9843;0,985
4,556000;-0,0127;0,0302;0,9851;0,986
4,561000;-0,0098;0,0287;0,9892;0,990
4,566000;-0,0093;0,0254;0,9877;0,988
4,571000;-0,0099;0,0261;0,9868;0,987
4,576000;-0,0120;0,0251;0,9876;0,988
4,590000;-0,0165;0,0220;0,9886;0,989
4,591000;-0,0177;0,0211;0,9869;0,987
4,591000;-0,0167;0,0206;0,9871;0,987
4,613000;-0,0181;0,0187;0,9912;0,992
4,615000;-0,0149;0,0176;0,9930;0,993
4,616000;-0,0175;0,0121;0,9907;0,991
4,617000;-0,0160;0,0115;0,9890;0,989
4,617000;-0,0178;0,0124;0,9915;0,992
4,621000;-0,0146;0,0095;0,9909;0,991
4,625000;-0,0118;0,0121;0,9891;0,989
4,631000;-0,0091;0,0111;0,9877;0,988
4,635000;-0,0120;0,0065;0,9835;0,984
4,640000;-0,0142;0,0082;0,9885;0,989
4,645000;-0,0142;0,0078;0,9921;0,992
4,651000;-0,0151;0,0025;0,9898;0,990
4,655000;-0,0148;0,0030;0,9906;0,991
4,660000;-0,0165;0,0016;0,9907;0,991
4,664000;-0,0160;-0,0004;0,9866;0,987
4,670000;-0,0134;-0,0009;0,9873;0,987
4,675000;-0,0129;-0,0037;0,9885;0,989
4,690000;-0,0112;-0,0094;0,9849;0,985
4,691000;-0,0112;-0,0058;0,9869;0,987
4,692000;-0,0111;-0,0078;0,9857;0,986
4,695000;-0,0179;-0,0081;0,9844;0,985
4,711000;-0,0179;-0,0146;0,9874;0,988
4,713000;-0,0132;-0,0121;0,9871;0,987
4,714000;-0,0118;-0,0094;0,9921;0,992
4,714000;-0,0168;-0,0146;0,9932;0,993
4,719000;-0,0123;-0,0154;0,9909;0,991
4,725000;-0,0131;-0,0080;0,9892;0,989
4,729000;-0,0183;-0,0127;0,9868;0,987
4,735000;-0,0178;-0,0124;0,9849;0,985
4,739000;-0,0161;-0,0155;0,9825;0,983
4,744000;-0,0134;-0,0130;0,9851;0,985
4,749000;-0,0128;-0,0152;0,9842;0,984
4,754000;-0,0146;-0,0142;0,9974;0,998
4,759000;-0,0176;-0,0119;1,0007;1,001
4,764000;-0,0165;-0,0120;1,0018;1,002
4,770000;-0,0105;-0,0083;0,9984;0,998
4,774000;-0,0091;-0,0047;0,9893;0,989
4,779000;-0,0120;-0,0006;0,9855;0,986
4,786000;-0,0098;-0,0018;0,9763;0,976
4,788000;-0,0118;-0,0021;0,9847;0,985
4,794000;-0,0142;-0,0011;0,9887;0,989
4,808000;-0,0138;-0,0003;0,9943;0,994
4,809000;-0,0209;-0,0017;0,9958;0,996
4,812000;-0,0242;-0,0034;0,9901;0,990
4,828000;-0,0165;-0,0023;0,9915;0,992
4,829000;-0,0144;-0,0047;0,9897;0,990
4,830000;-0,0117;-0,0025;0,9917;0,992
4,831000;-0,0083;-0,0012;0,9870;0,987
4,833000;-0,0038;0,0018;0,9877;0,988
4,839000;-0,0024;0,0004;0,9840;0,984
4,844000;-0,0094;-0,0018;0,9735;0,973
4,848000;-0,0124;-0,0011;0,9752;0,975
4,854000;-0,0194;-0,0082;0,9782;0,978
4,858000;-0,0215;-0,0033;0,9930;0,993
4,863000;-0,0233;-0,0058;0,9986;0,999
4,869000;-0,0205;-0,0021;1,0075;1,008
4,874000;-0,0138;0,0043;0,9956;0,996
4,878000;0,0005;0,0025;0,9929;0,993
4,892000;-0,0062;0,0074;0,9903;0,990
4,893000;-0,0085;0,0033;0,9902;0,990
4,894000;-0,0094;-0,0001;0,9858;0,986
4,910000;-0,0129;-0,0060;0,9781;0,978
4,911000;-0,0260;-0,0100;0,9769;0,977
4,912000;-0,0236;-0,0093;0,9761;0,976
4,920000;-0,0229;-0,0117;0,9757;0,976
4,921000;-0,0176;-0,0100;0,9886;0,989
4,923000;-0,0182;-0,0047;1,0096;1,010
4,928000;-0,0156;0,0025;1,0234;1,024
4,934000;-0,0201;-0,0014;1,0207;1,021
4,938000;-0,0197;-0,0028;0,9989;0,999
4,943000;-0,0093;-0,0010;0,9642;0,964
4,951000;0,0032;-0,0059;0,9463;0,946
4,953000;0,0088;-0,0032;0,9467;0,947
4,958000;0,0045;0,0029;0,9713;0,971
4,962000;-0,0110;-0,0025;1,0044;1,004
4,968000;-0,0243;-0,0095;1,0312;1,032
4,972000;-0,0321;-0,0044;1,0295;1,030
4,978000;-0,0275;-0,0093;1,0162;1,017
4,995000;-0,0253;-0,0067;0,9942;0,995
4,997000;-0,0155;-0,0020;0,9600;0,960
4,997000;-0,0100;0,0021;0,9479;0,948
5,000000;-0,0067;-0,0015;0,9637;0,964
5,003000;-0,0082;-0,0014;1,0009;1,001
5,008000;-0,0106;0,0089;1,0023;1,002
5,014000;-0,0029;0,0010;1,0051;1,005
5,021000;-0,0032;-0,0003;1,0263;1,026
5,023000;-0,0137;-0,0021;1,0059;1,006
5,027000;-0,0306;0,0058;0,9758;0,976
5,035000;-0,0459;-0,0053;0,9642;0,965
5,037000;-0,0420;-0,0036;0,9620;0,963
5,042000;-0,0229;-0,0003;0,9752;0,975
5,048000;-0,0154;-0,0027;1,0079;1,008
5,052000;-0,0159;-0,0037;1,0174;1,018
5,057000;-0,0060;-0,0017;1,0006;1,001
5,061000;0,0089;0,0089;0,9964;0,996
5,068000;0,0169;0,0019;1,0080;1,008
5,071000;0,0171;0,0045;0,9873;0,987
5,077000;-0,0054;0,0050;0,9466;0,947
5,092000;-0,0227;-0,0154;0,9424;0,943
5,093000;-0,0416;-0,0076;0,9542;0,955
5,094000;-0,0442;-0,0010;0,9691;0,970
5,110000;-0,0531;0,0027;1,0397;1,041
5,111000;-0,0348;0,0010;1,0631;1,064
5,112000;0,0010;0,0007;1,0317;1,032
5,113000;0,0226;-0,0094;0,9623;0,963
5,120000;0,0277;-0,0109;0,9174;0,918
5,121000;0,0442;-0,0127;0,9069;0,908
5,127000;0,0358;-0,0136;0,9182;0,919
5,133000;0,0131;-0,0094;0,9680;0,968
5,136000;-0,0052;-0,0029;1,0090;1,009
5,141000;-0,0333;0,0032;1,0632;1,064
5,147000;-0,0454;-0,0075;1,0910;1,092
5,151000;-0,0534;-0,0115;1,0609;1,062
5,156000;-0,0800;-0,0022;1,0189;1,022
5,161000;-0,0641;0,0019;0,9303;0,933
5,167000;-0,0306;-0,0075;0,9234;0,924
5,171000;-0,0197;-0,0038;0,9300;0,930
5,176000;-0,0173;-0,0014;0,9064;0,907
5,183000;0,0238;0,0022;0,9844;0,985
5,186000;0,0444;-0,0127;1,0634;1,064
5,191000;0,0172;0,0067;1,0711;1,071
5,196000;0,0018;0,0012;1,0344;1,034
5,210000;0,0017;-0,0091;1,0328;1,033
5,211000;-0,0025;-0,0126;0,9590;0,959
5,214000;-0,0135;-0,0166;0,8695;0,870
5,235000;-0,0386;-0,0017;0,8741;0,875
5,236000;-0,0431;-0,0017;0,9461;0,947
5,237000;-0,0313;0,0179;1,0692;1,070
5,238000;-0,0338;0,0156;1,1365;1,137
5,238000;-0,0201;0,0035;1,1580;1,158
5,241000;0,0174;-0,0152;1,0560;1,056
5,246000;0,0533;-0,0015;0,9489;0,950
5,252000;0,0555;0,0027;0,8040;0,806
5,256000;0,0488;-0,0158;0,7857;0,787
5,261000;0,0029;-0,0017;0,9411;0,941
5,267000;0,0111;-0,0078;0,9906;0,991
5,271000;-0,0513;0,0118;1,0612;1,062
5,276000;-0,1163;-0,0088;1,0932;1,099
5,284000;-0,1414;0,0005;1,1445;1,153
5,285000;-0,1078;-0,0025;1,0377;1,043
5,290000;-0,0512;-0,0222;0,9443;0,946
5,295000;-0,0697;-0,0087;0,9232;0,926
5,310000;-0,0960;0,0133;0,8564;0,862
5,311000;-0,0573;0,0392;0,9375;0,940
5,313000;0,0037;0,0043;1,0667;1,067
5,331000;0,0721;-0,0081;1,1842;1,186
5,333000;0,1020;0,0082;1,0905;1,095
5,334000;0,1450;0,0011;1,0178;1,028
5,334000;0,1174;-0,0099;0,8460;0,854
5,335000;0,0947;-0,0176;0,7134;0,720
5,340000;0,0566;-0,0205;0,6769;0,680
5,345000;0,0549;-0,0415;0,8386;0,841
5,350000;0,0084;-0,0014;1,1072;1,107
5,355000;-0,0728;0,0143;1,2140;1,216
5,360000;-0,1584;0,0277;1,3940;1,403
5,364000;-0,2098;0,0088;1,3885;1,404
5,370000;-0,1385;-0,0092;1,1167;1,125
5,375000;-0,0910;0,0123;0,7726;0,778
5,380000;-0,0855;-0,0092;0,5839;0,590
5,392000;-0,0459;-0,0192;0,6220;0,624
5,394000;-0,0134;-0,0210;0,7857;0,786
5,394000;0,0187;0,0256;0,9891;0,990
5,412000;0,1082;0,0220;1,2434;1,248
5,414000;0,1125;-0,0183;1,4293;1,434
5,414000;0,0842;0,0077;1,3766;1,379
5,422000;0,0737;0,0021;1,0033;1,006
5,424000;-0,0113;0,0044;0,7950;0,795
5,424000;-0,0447;-0,0158;0,6429;0,645
5,429000;-0,0624;-0,0141;0,6097;0,613
5,435000;-0,0826;0,0084;0,7311;0,736
5,439000;-0,0905;-0,0070;0,9694;0,974
5,444000;-0,0460;-0,0021;1,3200;1,321
5,452000;0,0058;0,0033;1,4260;1,426
5,454000;0,0266;0,0283;1,3091;1,310
5,459000;0,0599;-0,0108;1,1318;1,133
5,463000;0,0315;-0,0231;0,8826;0,883
5,469000;0,0133;-0,0103;0,5728;0,573
5,474000;-0,0085;-0,0086;0,4851;0,485
5,478000;-0,0243;-0,0000;0,7161;0,716
5,493000;0,0091;-0,0264;0,9457;0,946
5,494000;0,0282;0,0217;1,2226;1,223
5,494000;-0,0618;0,0309;1,4538;1,455
5,513000;-0,0801;-0,0238;1,5785;1,581
5,514000;-0,0724;-0,0086;1,2936;1,296
5,515000;-0,0834;0,0245;0,8501;0,855
5,516000;-0,0756;-0,0009;0,6075;0,612
