time;gFx;gFy;gFz;TgF
5,523000;-0,0091;-0,0003;1,0197;1,020
5,526000;-0,0111;0,0002;1,0323;1,032
5,534000;-0,0116;0,0065;1,0212;1,021
5,537000;-0,0177;0,0062;0,9888;0,989
5,542000;-0,0251;0,0038;0,9611;0,961
5,546000;-0,0317;0,0025;0,9507;0,951
5,560000;-0,0352;0,0095;0,9554;0,956
5,561000;-0,0264;0,0023;0,9664;0,967
5,562000;-0,0188;0,0023;1,0034;1,004
5,568000;-0,0055;0,0007;1,0144;1,014
5,605000;-0,0022;-0,0010;1,0204;1,020
5,606000;-0,0058;-0,0032;1,0134;1,013
5,607000;-0,0149;-0,0067;0,9775;0,978
5,607000;-0,0281;-0,0043;0,9611;0,962
5,608000;-0,0398;-0,0055;0,9509;0,952
5,608000;-0,0455;-0,0003;0,9771;0,978
5,609000;-0,0372;-0,0025;0,9948;0,996
5,609000;-0,0084;0,0034;1,0113;1,011
5,611000;0,0130;0,0011;1,0215;1,022
5,618000;0,0231;-0,0058;1,0091;1,009
5,623000;0,0208;-0,0054;0,9743;0,975
5,625000;0,0114;-0,0092;0,9462;0,946
5,630000;-0,0036;-0,0095;0,9505;0,951
5,641000;-0,0199;-0,0138;0,9516;0,952
5,642000;-0,0267;-0,0136;0,9618;0,962
5,645000;-0,0338;-0,0128;0,9924;0,993
5,673000;-0,0302;-0,0185;1,0210;1,022
5,675000;-0,0203;-0,0034;1,0310;1,031
5,675000;-0,0223;0,0024;1,0491;1,049
5,676000;-0,0129;-0,0124;1,0508;1,051
5,676000;-0,0025;-0,0122;0,9930;0,993
5,677000;-0,0258;0,0018;0,9435;0,944
5,681000;-0,0336;-0,0029;0,9265;0,927
5,685000;-0,0320;-0,0056;0,9401;0,941
5,690000;-0,0422;-0,0053;0,9531;0,954
5,695000;-0,0267;-0,0066;0,9958;0,996
5,703000;-0,0076;-0,0131;1,0389;1,039
5,705000;0,0026;-0,0116;1,0467;1,047
5,710000;-0,0008;-0,0037;1,0223;1,022
5,718000;0,0049;-0,0051;1,0000;1,000
5,720000;-0,0056;-0,0100;0,9667;0,967
5,726000;-0,0079;-0,0098;0,9357;0,936
5,730000;-0,0073;-0,0028;0,9384;0,938
5,739000;-0,0146;-0,0045;0,9596;0,960
5,739000;-0,0149;0,0022;1,0095;1,010
5,745000;-0,0138;0,0004;1,0057;1,006
5,758000;-0,0251;0,0164;1,0522;1,053
5,759000;-0,0335;0,0116;1,0729;1,073
5,764000;-0,0331;0,0066;1,0902;1,091
5,764000;-0,0176;0,0143;1,0314;1,032
5,792000;-0,0022;-0,0044;0,9091;0,909
5,793000;0,0018;-0,0117;0,8465;0,847
5,794000;0,0018;-0,0286;0,8292;0,830
5,794000;0,0176;-0,0038;0,8695;0,870
5,795000;0,0285;-0,0016;0,9561;0,957
5,795000;-0,0023;-0,0082;1,1388;1,139
5,801000;-0,0201;-0,0106;1,2339;1,234
5,804000;-0,0670;-0,0051;1,1095;1,112
5,809000;-0,0733;0,0052;1,0079;1,011
5,814000;-0,0658;-0,0099;0,9168;0,919
5,819000;-0,0529;0,0050;0,8302;0,832
5,824000;-0,0553;0,0001;0,8223;0,824
5,829000;-0,0517;-0,0257;0,9291;0,931
5,842000;-0,0267;-0,0125;1,0410;1,041
5,845000;-0,0427;0,0112;1,0516;1,053
5,846000;-0,0623;0,0410;1,1559;1,158
5,884000;-0,0289;-0,0043;1,1623;1,163
5,885000;-0,0055;0,0011;1,1303;1,130
5,886000;0,0674;0,0127;0,9770;0,979
5,886000;0,0963;-0,0138;0,8574;0,863
5,887000;0,0892;-0,0170;0,7791;0,784
5,887000;0,0500;-0,0092;0,6705;0,672
5,888000;0,0313;-0,0022;0,8166;0,817
5,889000;0,0525;-0,0187;1,0001;1,002
5,889000;0,0800;-0,0205;1,1398;1,143
5,893000;-0,0069;-0,0056;1,2754;1,275
5,899000;-0,0890;0,0332;1,2622;1,266
5,904000;-0,1550;0,0261;1,1827;1,193
5,909000;-0,1599;0,0105;1,0189;1,031
5,914000;-0,1011;-0,0143;0,8540;0,860
5,919000;-0,0600;-0,0113;0,7169;0,720
5,923000;-0,0501;-0,0083;0,6197;0,622
5,928000;-0,0405;-0,0113;0,8143;0,815
5,952000;-0,0022;-0,0159;1,1021;1,102
5,953000;0,0532;-0,0183;1,1953;1,197
5,954000;0,0825;0,0266;1,2981;1,301
5,955000;0,0464;-0,0006;1,2362;1,237
5,955000;0,0230;-0,0001;1,1440;1,144
5,958000;-0,0145;-0,0049;0,8650;0,865
5,964000;-0,0651;0,0102;0,6350;0,638
5,998000;-0,0711;0,0033;0,7026;0,706
6,001000;-0,0535;-0,0275;0,8189;0,821
6,003000;-0,0488;0,0139;0,9908;0,992
6,004000;-0,0381;0,0096;1,1677;1,168
6,004000;-0,0034;-0,0076;1,3237;1,324
6,005000;0,0113;-0,0017;1,2566;1,257
6,005000;0,0149;0,0046;1,0382;1,038
6,006000;0,0425;0,0045;0,8795;0,881
6,008000;0,0576;-0,0179;0,7511;0,754
6,012000;0,0036;-0,0084;0,7502;0,750
6,018000;-0,0209;0,0005;0,7732;0,774
6,023000;-0,0394;-0,0022;0,9438;0,945
6,028000;-0,0424;-0,0214;1,1709;1,172
6,035000;-0,0171;-0,0126;1,2367;1,237
6,037000;0,0122;-0,0170;1,1548;1,155
6,042000;0,0381;-0,0110;1,0250;1,026
6,047000;0,0150;0,0120;0,9480;0,948
6,059000;-0,0342;0,0024;0,8820;0,883
6,061000;-0,0436;-0,0034;0,8843;0,885
6,067000;-0,0727;-0,0001;0,9236;0,926
6,067000;-0,0932;0,0050;1,0144;1,019
6,111000;-0,1089;0,0030;1,0980;1,103
6,112000;-0,0611;0,0055;1,0684;1,070
6,113000;0,0138;0,0134;1,0527;1,053
6,113000;0,0803;-0,0180;1,0117;1,015
6,114000;0,0738;-0,0004;0,9568;0,960
6,114000;0,0191;0,0173;0,8453;0,846
6,115000;-0,0178;0,0200;0,9093;0,910
6,115000;-0,0227;-0,0083;0,9738;0,974
6,115000;-0,0388;-0,0113;1,0579;1,059
6,119000;-0,0685;0,0173;1,0224;1,025
6,122000;-0,0634;0,0200;1,0477;1,050
6,127000;-0,0375;0,0043;1,1065;1,107
6,132000;0,0210;-0,0193;0,9951;0,995
6,144000;0,0723;0,0004;0,8939;0,897
6,145000;0,0629;-0,0150;0,8318;0,834
6,148000;0,0392;-0,0083;0,8453;0,846
6,180000;0,0007;-0,0034;0,9159;0,916
6,182000;-0,0425;0,0237;1,0652;1,066
6,182000;-0,0807;0,0001;1,1684;1,171
6,183000;-0,0971;-0,0155;1,1745;1,179
6,183000;-0,0801;0,0115;1,1547;1,158
6,184000;-0,0435;-0,0060;0,9633;0,964
6,184000;-0,0155;-0,0106;0,8737;0,874
6,187000;0,0244;-0,0122;0,7691;0,770
6,191000;0,0313;0,0128;0,8402;0,841
6,196000;0,0483;0,0175;0,9852;0,987
6,202000;0,0781;-0,0213;1,0295;1,033
6,206000;0,0259;-0,0125;1,1139;1,114
6,211000;-0,0594;-0,0087;1,0775;1,079
6,219000;-0,0554;0,0175;1,0783;1,080
6,221000;-0,0288;-0,0170;0,9605;0,961
6,226000;-0,0452;0,0076;1,0020;1,003
6,231000;-0,0420;-0,0055;0,9052;0,906
6,237000;-0,0240;-0,0104;0,8478;0,848
6,241000;-0,0404;0,0043;0,9724;0,973
6,246000;-0,0166;-0,0227;0,9733;0,974
6,259000;0,0222;0,0222;1,0133;1,014
6,260000;-0,0143;-0,0169;1,0531;1,053
6,261000;-0,0382;0,0121;1,1387;1,139
6,293000;0,0026;0,0036;1,0488;1,049
6,294000;0,0428;-0,0011;1,0030;1,004
6,295000;0,0075;-0,0115;0,9202;0,920
6,295000;-0,0419;-0,0171;0,8139;0,815
6,295000;-0,0477;0,0321;0,8713;0,873
6,296000;-0,0530;-0,0263;0,9306;0,932
6,296000;-0,0455;-0,0124;1,1090;1,110
6,303000;-0,0199;0,0006;1,0540;1,054
6,305000;-0,0072;0,0275;1,1073;1,108
6,310000;-0,0171;0,0001;1,2157;1,216
6,315000;0,0468;-0,0196;1,0443;1,046
6,320000;0,0681;0,0076;0,8234;0,826
6,325000;0,0233;0,0038;0,7677;0,768
6,330000;-0,0189;0,0056;0,8864;0,887
6,343000;-0,0565;-0,0303;0,8712;0,874
6,344000;-0,0766;0,0232;1,0130;1,016
6,345000;-0,0615;-0,0103;1,1134;1,115
6,377000;-0,0714;-0,0194;1,1993;1,202
6,378000;-0,0677;0,0181;1,0737;1,076
6,378000;-0,0700;0,0088;1,0212;1,024
6,379000;-0,0171;-0,0231;1,0627;1,063
6,379000;0,0054;-0,0342;0,7930;0,794
6,380000;0,0253;0,0821;0,8067;0,811
6,380000;0,0253;-0,0016;0,9827;0,983
6,389000;0,0463;-0,0285;1,1507;1,152
6,390000;0,0699;0,0067;1,0526;1,055
6,395000;-0,0166;0,0234;0,9553;0,956
6,402000;-0,0626;-0,0065;1,0947;1,097
6,405000;-0,0909;-0,0339;0,9848;0,990
6,409000;-0,0890;0,0107;0,7819;0,787
6,414000;-0,0377;0,0073;0,7535;0,754
6,420000;-0,0343;-0,0064;0,9692;0,970
6,424000;-0,0315;-0,0390;1,1728;1,174
6,429000;0,0116;0,0227;1,1319;1,132
6,445000;0,0175;0,0365;1,0229;1,024
6,447000;0,0094;-0,0249;1,1506;1,151
6,447000;0,0483;-0,0387;1,0621;1,064
6,450000;0,0263;0,0088;0,8044;0,805
6,489000;-0,0043;0,0181;0,7240;0,724
6,491000;-0,0314;-0,0109;0,8865;0,887
6,491000;-0,0480;-0,0170;0,9626;0,964
6,492000;-0,0917;0,0350;0,9425;0,948
6,492000;-0,0078;0,0135;1,2661;1,266
6,493000;-0,0168;-0,0459;1,3180;1,319
6,493000;-0,0011;0,0087;1,1575;1,158
6,494000;-0,0018;0,0162;0,8800;0,880
6,494000;0,0086;-0,0010;0,7946;0,795
6,499000;-0,0173;-0,0168;0,8448;0,845
6,504000;0,0105;-0,0124;0,7537;0,754
6,509000;0,0004;0,0104;0,7494;0,749
6,514000;-0,0112;-0,0016;1,0100;1,010
6,522000;-0,0126;-0,0238;1,3134;1,314
6,524000;-0,0488;-0,0094;1,2819;1,283
6,529000;-0,0701;0,0554;1,1359;1,139
6,548000;-0,0528;-0,0383;1,0190;1,021
6,550000;-0,0277;-0,0281;0,9871;0,988
6,550000;0,0005;0,0030;0,6670;0,667
6,551000;-0,0314;0,0203;0,5920;0,593
6,605000;0,0474;-0,0182;0,9296;0,931
6,606000;0,0315;-0,0450;1,0436;1,045
6,607000;0,0037;0,0319;1,2367;1,237
6,607000;0,0171;0,0371;1,1738;1,174
6,607000;-0,0033;-0,0132;1,3739;1,374
6,608000;-0,0193;-0,0303;1,1947;1,195
6,608000;-0,0466;0,0492;0,7254;0,729
6,609000;0,0009;-0,0053;0,6328;0,633
6,609000;0,0491;-0,0469;0,7322;0,735
6,609000;-0,0139;0,0145;0,7239;0,724
6,610000;-0,0479;0,0175;0,9582;0,960
6,610000;-0,0488;-0,0171;1,3487;1,350
6,613000;-0,0172;-0,0347;1,3792;1,380
6,619000;-0,0778;0,0122;1,2021;1,205
6,623000;-0,0817;0,0134;1,0117;1,015
6,628000;-0,0521;-0,0170;0,7753;0,777
6,633000;-0,0041;-0,0138;0,7160;0,716
6,643000;0,0233;0,0044;0,7032;0,704
6,644000;0,0628;0,0049;0,8597;0,862
6,648000;0,0905;0,0140;1,0897;1,094
6,679000;0,0200;0,0061;1,3775;1,378
6,681000;-0,0144;-0,0242;1,2860;1,286
6,681000;0,0015;0,0266;1,1472;1,147
6,682000;-0,0692;-0,0141;0,8838;0,887
6,682000;-0,1346;0,0051;0,8017;0,813
6,683000;-0,1115;0,0368;0,6711;0,681
6,683000;-0,0349;0,0035;0,7469;0,748
6,692000;0,0227;-0,0321;1,1623;1,163
6,693000;0,0585;-0,0244;1,2284;1,230
6,697000;0,0971;0,0491;1,0282;1,034
6,703000;0,0867;0,0027;1,0827;1,086
6,708000;0,0026;-0,0319;1,0728;1,073
6,712000;-0,0354;0,0320;0,9309;0,932
6,719000;-0,0531;-0,0070;0,8288;0,831
6,723000;-0,0822;-0,0034;1,0085;1,012
6,727000;-0,0751;0,0186;0,9854;0,988
6,732000;-0,0260;0,0127;0,8818;0,882
6,738000;-0,0326;0,0233;1,1012;1,102
6,742000;-0,0311;-0,0027;1,1542;1,155
6,747000;-0,0051;-0,0029;1,1057;1,106
6,765000;0,0503;0,0035;0,9377;0,939
6,766000;0,0403;-0,0032;0,8785;0,879
6,767000;-0,0343;-0,0048;0,8112;0,812
6,768000;-0,0970;-0,0121;0,7967;0,803
6,772000;-0,1197;0,0234;0,9024;0,911
6,779000;-0,0666;-0,0034;1,0502;1,052
6,784000;0,0066;-0,0075;1,1682;1,168
6,810000;0,0809;-0,0104;1,2763;1,279
6,811000;0,0000;0,0054;1,0062;1,006
6,812000;-0,0404;-0,0238;0,9094;0,911
6,812000;-0,0342;0,0269;1,0871;1,088
6,813000;-0,0091;-0,0319;0,7720;0,773
6,813000;0,0036;0,0361;0,8436;0,844
6,816000;0,0396;-0,0386;0,8987;0,900
6,823000;0,0039;-0,0082;1,0333;1,033
6,827000;0,0095;0,0243;1,0795;1,080
6,831000;-0,0637;-0,0238;1,0681;1,070
6,848000;-0,0964;0,0432;1,2444;1,249
6,850000;-0,0073;-0,0558;0,9058;0,908
6,852000;-0,0283;0,0636;1,1009;1,103
6,892000;-0,0583;-0,0317;0,8954;0,898
6,893000;-0,0278;0,0052;0,8993;0,900
6,894000;-0,0341;0,0326;0,8531;0,854
6,894000;-0,0218;-0,0386;0,8930;0,894
6,895000;0,0163;0,0346;1,2598;1,260
6,895000;0,0608;-0,0347;0,9142;0,917
6,896000;0,1172;0,0593;0,9578;0,967
6,896000;0,0425;-0,0286;0,9963;0,998
6,897000;-0,0190;-0,0082;1,0696;1,070
6,897000;-0,0648;0,0065;0,9469;0,949
6,904000;-0,0834;0,0375;0,8403;0,845
6,906000;-0,0887;-0,0062;1,0199;1,024
6,911000;-0,1402;-0,0204;1,1523;1,161
6,916000;-0,1212;-0,0050;0,9589;0,967
6,922000;-0,1526;0,0604;1,0733;1,086
6,926000;-0,0890;-0,0001;1,1590;1,162
6,930000;0,0356;-0,0072;1,0508;1,051
6,947000;0,1969;0,0038;0,6610;0,690
6,949000;0,2170;-0,0116;0,5186;0,562
6,950000;0,2050;0,0078;0,9072;0,930
6,951000;0,1318;-0,0440;0,9961;1,006
6,992000;0,0199;0,0361;1,0421;1,043
6,993000;-0,2123;0,0173;1,2604;1,278
6,994000;-0,2684;0,0032;1,5539;1,577
6,994000;-0,1778;0,0226;1,2672;1,280
6,995000;-0,1108;0,0284;0,5598;0,571
6,995000;-0,0859;-0,0544;0,8779;0,884
6,996000;-0,0383;0,0310;0,9603;0,962
6,996000;-0,1632;-0,0038;1,0614;1,074
6,997000;-0,0629;0,0928;0,9863;0,993
7,000000;0,1608;-0,0585;0,6242;0,647
7,006000;0,1765;-0,0385;0,8437;0,863
7,010000;0,1972;-0,0254;0,9540;0,975
7,015000;0,0638;0,0216;1,0199;1,022
7,022000;0,0760;0,0807;1,0989;1,104
7,025000;0,0153;-0,0488;1,3948;1,396
7,030000;-0,1458;-0,0204;1,4380;1,446
7,035000;-0,1519;-0,0011;0,8121;0,826
7,047000;-0,0841;0,0570;0,5576;0,567
7,049000;-0,0584;-0,0580;0,8140;0,818
7,050000;-0,0849;-0,0091;1,1386;1,142
7,094000;-0,0670;0,0259;0,8586;0,862
7,095000;0,0273;0,0701;1,1209;1,123
7,096000;0,0142;-0,0605;1,1662;1,168
7,096000;-0,0181;-0,0119;1,0979;1,098
7,097000;0,0502;0,0606;0,9593;0,963
7,097000;-0,0068;-0,0147;0,9543;0,954
7,098000;-0,0150;0,0161;1,0398;1,040
7,099000;0,0767;-0,0296;0,7199;0,725
7,099000;-0,0477;0,0459;0,8853;0,888
7,100000;-0,0480;-0,0117;1,0270;1,028
7,106000;-0,0449;-0,0285;1,0675;1,069
7,109000;-0,0199;0,0645;1,1165;1,119
7,114000;-0,0302;-0,0175;0,9821;0,983
7,122000;-0,0647;0,0198;1,2158;1,218
7,124000;-0,0139;-0,0097;1,0128;1,013
7,129000;-0,0065;0,0198;0,8694;0,870
7,134000;-0,0211;0,0335;0,8517;0,853
7,140000;0,0137;-0,0323;0,8716;0,872
7,144000;0,0097;0,0058;0,9582;0,958
7,149000;0,0451;0,0035;0,9126;0,914
7,165000;0,0268;0,0521;0,9588;0,961
7,166000;-0,0050;0,0178;1,2702;1,270
7,166000;-0,0411;-0,0359;1,3036;1,305
7,217000;-0,0027;-0,0040;1,0112;1,011
7,220000;-0,0550;0,0767;0,8528;0,858
7,221000;-0,1245;-0,0144;1,0155;1,023
7,222000;-0,0587;0,0173;1,0547;1,056
7,222000;0,0056;0,0266;0,6671;0,668
7,223000;0,0977;0,0132;0,7859;0,792
7,223000;0,0955;-0,0039;0,8983;0,903
7,224000;0,0842;-0,0479;0,9235;0,929
7,224000;0,0510;0,0695;1,1683;1,171
7,225000;-0,0448;0,0007;1,0988;1,100
7,225000;-0,0570;0,0353;1,3590;1,361
7,226000;-0,1271;-0,0137;1,1821;1,189
7,230000;-0,1050;-0,0003;0,8893;0,895
7,233000;-0,1229;0,0486;0,7867;0,798
7,247000;-0,0625;-0,0159;0,6438;0,647
7,248000;0,0396;-0,0006;0,8266;0,828
7,249000;0,0398;-0,0056;0,9714;0,972
7,287000;0,0529;0,0260;1,0681;1,070
7,289000;0,0378;-0,0059;1,0789;1,080
7,289000;0,0393;0,0073;1,2379;1,239
7,290000;-0,0426;-0,0011;1,1451;1,146
7,290000;-0,0523;0,0129;1,0333;1,035
7,291000;-0,0602;0,0281;0,9053;0,908
7,291000;-0,0724;-0,0070;0,8616;0,865
7,292000;-0,0633;-0,0033;0,9306;0,933
7,293000;-0,0201;0,0365;0,9230;0,924
7,298000;-0,0289;0,0723;1,1241;1,127
7,305000;0,0033;-0,0335;1,0488;1,049
7,308000;0,0695;-0,0351;1,0943;1,097
7,313000;0,0555;0,0678;0,9066;0,911
7,317000;-0,0149;0,0080;0,9076;0,908
7,323000;-0,0370;0,0258;0,9256;0,927
7,328000;-0,0838;-0,0805;0,7130;0,722
7,332000;-0,0411;0,0398;0,8988;0,901
7,349000;0,0106;0,0074;0,7826;0,783
7,350000;0,0070;0,0425;1,1117;1,113
7,351000;0,0070;-0,0205;1,4693;1,469
7,396000;0,0191;-0,0282;1,3998;1,400
7,397000;0,0641;0,0937;1,1286;1,134
7,398000;-0,0068;0,0055;0,7649;0,765
7,399000;-0,1240;0,0100;0,8316;0,841
7,399000;-0,0916;-0,0383;0,6787;0,686
7,400000;-0,1026;-0,0651;0,4497;0,466
7,400000;-0,1037;0,0684;0,4602;0,477
7,400000;-0,0769;0,1175;1,0943;1,103
7,401000;-0,1259;-0,0514;1,8575;1,862
7,401000;0,0089;-0,0385;2,1698;2,170
7,402000;-0,0286;-0,0069;1,1788;1,179
7,408000;0,0137;0,0717;0,5857;0,590
7,412000;0,1093;-0,0287;0,3405;0,359
7,417000;0,1162;-0,0756;0,2316;0,270
7,423000;0,2166;-0,0337;0,3583;0,420
7,427000;0,0770;-0,0069;0,3155;0,325
7,432000;-0,0225;0,1544;1,2783;1,288
7,449000;-0,0887;-0,0958;2,2624;2,266
7,451000;-0,1293;-0,0458;2,5385;2,542
7,452000;-0,1758;0,0491;1,1231;1,138
7,453000;-0,1049;0,0622;0,6601;0,671
7,495000;0,0088;-0,0693;0,6750;0,679
7,496000;0,0099;-0,0645;0,2174;0,227
7,497000;0,0404;0,0258;0,0897;0,102
7,498000;0,0373;0,0151;0,1308;0,137
7,498000;0,0347;0,0045;1,2449;1,245
7,499000;0,0018;-0,0364;2,0318;2,032
7,499000;0,0014;0,0587;2,0144;2,015
7,500000;0,0583;0,0304;1,6845;1,686
7,500000;-0,0017;-0,0672;1,2786;1,280
7,501000;-0,0182;0,0028;0,3827;0,383
7,508000;-0,0016;-0,0008;-0,2977;0,298
7,511000;-0,0333;0,0313;0,1861;0,192
7,516000;-0,0757;-0,0623;0,6192;0,627
7,524000;-0,0702;-0,0318;1,2954;1,298
7,527000;-0,0007;0,0550;1,5021;1,503
7,531000;-0,0036;-0,0020;1,9107;1,911
7,536000;0,0477;0,0100;2,0759;2,076
7,541000;0,0909;-0,0268;1,1666;1,170
7,546000;-0,0137;0,0325;0,6359;0,637
7,551000;0,0265;-0,0315;-0,0168;0,045
7,571000;-0,0131;0,0186;0,0766;0,080
7,572000;-0,0292;-0,0222;0,4146;0,416
7,573000;-0,0157;-0,0489;1,0546;1,056
7,575000;0,0286;0,0503;1,5115;1,513
7,579000;-0,0380;0,0069;1,8415;1,842
7,581000;-0,0870;0,0336;1,9631;1,965
7,586000;-0,0376;0,0060;1,4398;1,440
7,655000;0,0194;-0,0268;0,6921;0,693
7,656000;-0,0073;0,0199;0,2017;0,203
7,658000;-0,0016;0,0076;0,0029;0,008
7,659000;-0,0182;0,0005;0,3252;0,326
7,659000;-0,0041;-0,0350;1,0480;1,049
7,660000;0,0016;-0,0003;1,4164;1,416
7,660000;-0,0504;0,0888;1,8114;1,814
7,661000;-0,0801;-0,0244;1,7756;1,778
7,661000;-0,0067;0,0234;1,6003;1,601
7,662000;0,0301;-0,0076;0,7690;0,770
7,662000;0,0081;0,0028;0,3164;0,317
7,662000;-0,0021;0,0062;0,1561;0,156
7,663000;0,0028;-0,0469;0,2772;0,281
7,663000;0,0045;0,0580;0,7699;0,772
7,664000;-0,0718;-0,0257;1,2141;1,216
7,666000;-0,1521;0,0617;2,1233;2,130
7,671000;-0,0372;-0,0241;1,6619;1,662
7,675000;0,0506;0,0793;1,6047;1,607
7,680000;-0,0056;-0,0081;1,0339;1,034
7,685000;-0,0576;-0,0480;0,3905;0,398
7,699000;0,0651;0,0365;0,0786;0,108
7,700000;0,0623;-0,0478;-0,0305;0,084
7,701000;0,0943;0,0657;0,5046;0,518
7,743000;0,0149;-0,0446;0,8330;0,834
7,744000;0,0737;0,0411;2,1536;2,155
7,744000;0,0596;-0,0061;1,9712;1,972
7,745000;-0,0850;0,0492;1,6101;1,613
7,745000;-0,1066;0,0203;1,5026;1,507
7,746000;-0,0699;-0,0951;0,5194;0,533
7,746000;-0,0437;0,0548;0,1157;0,135
7,747000;-0,0277;0,0084;-0,2411;0,243
7,747000;0,0455;-0,0448;0,2198;0,229
7,750000;0,0524;-0,0014;1,2522;1,253
7,755000;0,0786;0,0134;1,4760;1,478
7,759000;0,0754;0,0747;1,8148;1,818
7,764000;-0,0382;-0,0608;2,2137;2,215
7,769000;-0,0254;-0,0050;1,4952;1,495
7,781000;-0,0109;0,0066;0,4845;0,485
7,783000;-0,0035;0,0245;0,3126;0,314
7,784000;-0,0617;-0,0541;0,0175;0,084
7,825000;-0,0724;0,0215;0,2366;0,248
7,827000;-0,1384;0,0121;0,5037;0,522
7,827000;-0,0972;-0,0061;1,6418;1,645
7,828000;-0,0167;-0,0055;2,0537;2,054
7,828000;-0,0719;-0,0064;1,6697;1,671
7,829000;0,0026;0,0612;1,6703;1,671
7,829000;0,0429;-0,0909;0,9689;0,974
7,832000;0,0473;0,0238;0,3497;0,354
7,832000;0,1433;0,0200;-0,0587;0,156
7,834000;0,0180;-0,0170;0,0684;0,073
7,841000;-0,0168;-0,0153;0,6579;0,658
7,844000;0,0380;0,0027;1,3971;1,398
7,849000;-0,0381;0,0694;1,9033;1,905
7,867000;-0,0663;0,0888;2,1691;2,172
7,868000;-0,2709;0,1203;2,2438;2,263
7,869000;-0,2199;-0,0682;1,4648;1,483
7,869000;-0,0652;-0,0361;0,5939;0,599
7,912000;0,0369;-0,0549;-0,7681;0,771
7,913000;0,0722;-0,0141;-1,0879;1,090
7,914000;0,2209;0,0273;-0,6040;0,644
7,915000;0,1704;0,1218;0,6902;0,721
7,915000;0,2498;-0,0606;2,6159;2,629
7,916000;0,1217;-0,0860;3,5863;3,589
7,917000;-0,0940;0,1835;2,5849;2,593
7,918000;-0,1449;0,0116;1,8851;1,891
7,918000;-0,2527;-0,0187;0,8365;0,874
7,919000;-0,0615;-0,0666;-0,6809;0,687
7,923000;-0,0183;0,0203;-1,0283;1,029
7,928000;-0,0061;0,0087;-0,4708;0,471
7,933000;0,0180;0,0244;0,7149;0,715
7,948000;0,0152;-0,0826;1,1511;1,154
7,949000;0,0110;0,0568;2,5020;2,503
7,950000;0,0180;0,0548;2,8073;2,808
7,953000;0,0031;-0,0309;2,1510;2,151
8,003000;0,0232;0,1402;1,3911;1,398
8,004000;-0,0171;-0,1682;-0,2703;0,319
8,005000;-0,0067;0,0484;-0,1976;0,204
8,005000;-0,0234;-0,0209;-0,5530;0,554
8,006000;-0,0024;-0,0104;0,2587;0,259
8,007000;-0,0468;0,0363;0,9165;0,918
8,007000;-0,0054;-0,0197;1,9561;1,956
8,007000;-0,0539;0,0808;2,8125;2,814
8,008000;0,0369;-0,0547;2,1822;2,183
8,009000;0,0174;0,1168;1,6403;1,645
8,009000;-0,0411;-0,0605;0,3910;0,398
8,012000;0,0034;-0,0080;-0,2815;0,282
8,017000;-0,0078;0,0187;-0,4929;0,493
8,024000;-0,0410;-0,0337;-0,2284;0,235
8,028000;0,0244;0,0033;0,5801;0,581
8,032000;-0,0418;0,0027;1,4742;1,475
8,038000;-0,1031;-0,0111;2,6202;2,622
8,042000;-0,1016;-0,0456;2,4204;2,423
8,047000;-0,0419;0,1308;1,7337;1,739
8,052000;0,0357;-0,0296;0,9333;0,934
8,067000;0,0318;-0,0473;0,3357;0,340
8,068000;0,0536;-0,0387;-0,3292;0,336
8,070000;0,0496;0,0051;-0,4786;0,481
8,132000;0,0053;0,0390;0,4035;0,405
8,134000;-0,0377;-0,0240;1,2521;1,253
8,134000;-0,0608;0,0115;2,5443;2,545
8,135000;-0,0668;0,0245;2,3099;2,311
8,136000;-0,0702;0,0212;1,9347;1,936
8,136000;-0,0626;0,0317;1,3940;1,396
8,137000;-0,0355;-0,0671;0,1377;0,157
8,138000;-0,0062;0,0419;-0,2806;0,284
8,138000;0,0088;-0,0144;-0,4181;0,418
8,139000;0,0505;0,0017;0,4273;0,430
8,140000;0,0468;-0,0224;1,4215;1,422
8,141000;0,0663;0,0234;2,0003;2,002
8,141000;0,0428;0,0885;2,3743;2,376
8,142000;-0,0553;-0,0122;1,9967;1,998
8,143000;-0,1637;0,0211;1,2065;1,218
8,147000;-0,0422;0,0441;0,3312;0,337
8,151000;-0,1093;-0,0594;-0,3366;0,359
8,167000;-0,1374;0,0448;-0,0215;0,146
8,168000;0,0295;-0,0353;0,1925;0,198
8,169000;0,0865;0,0306;0,9291;0,934
8,223000;0,0786;-0,0287;1,7357;1,738
8,224000;0,0831;0,0369;2,2585;2,260
8,225000;0,0042;0,0008;1,9883;1,988
8,226000;-0,0637;0,0402;1,4591;1,461
8,226000;-0,0663;-0,0168;0,6048;0,609
8,227000;-0,0420;-0,0262;0,0605;0,078
8,227000;-0,0355;0,0200;-0,1215;0,128
8,228000;-0,0142;-0,0130;0,0837;0,086
8,228000;0,0389;0,0057;0,8941;0,895
8,229000;0,0442;-0,0080;1,6681;1,669
8,230000;0,0276;0,0262;1,9442;1,945
8,230000;0,0166;-0,0265;2,1350;2,135
8,231000;0,0131;0,0414;1,4123;1,413
8,236000;0,0157;-0,0146;0,4736;0,474
8,241000;-0,0416;-0,0016;0,2844;0,287
8,246000;-0,0476;-0,0573;0,0495;0,089
8,251000;0,0014;0,0330;0,3157;0,317
8,268000;-0,0056;-0,0048;0,7552;0,755
8,270000;-0,0447;-0,0070;1,6380;1,639
8,271000;-0,0237;0,0043;1,8864;1,887
8,271000;-0,0667;0,0128;1,9001;1,901
