time;gFx;gFy;gFz;TgF
5,503000;0,0227;-0,0136;0,7557;0,756
5,508000;0,0692;-0,0004;0,8669;0,870
5,513000;0,0110;-0,0051;0,9367;0,937
5,518000;-0,0189;-0,0240;0,8553;0,856
5,523000;-0,0462;0,0013;0,9540;0,955
5,529000;-0,1110;0,0225;1,0474;1,053
5,533000;-0,0896;0,0313;1,2980;1,301
5,538000;-0,0608;-0,0227;1,2382;1,240
5,546000;0,0237;-0,0320;1,1870;1,188
5,549000;0,0133;0,0232;0,9137;0,914
5,552000;0,0750;0,0447;0,6677;0,673
5,557000;0,0990;-0,0150;0,8471;0,853
5,571000;0,0314;-0,0655;0,8430;0,846
5,573000;-0,0004;0,0442;0,7307;0,732
5,574000;-0,0135;0,0629;0,8307;0,833
5,578000;-0,0486;-0,0174;1,4260;1,427
5,596000;-0,0581;-0,0314;1,5544;1,556
5,598000;-0,0486;0,0350;1,1578;1,159
5,599000;-0,1011;0,0579;1,0515;1,058
5,599000;-0,1129;-0,0323;0,9526;0,960
5,603000;-0,0641;-0,0222;0,8437;0,846
5,607000;-0,0034;0,0153;0,4195;0,420
5,612000;0,0168;0,0308;0,5250;0,526
5,617000;0,0547;-0,0106;0,9870;0,989
5,623000;0,0470;-0,0417;1,2754;1,277
5,629000;0,0003;0,0559;1,3284;1,330
5,632000;-0,0105;0,0045;1,2371;1,237
5,637000;-0,0181;-0,0153;1,2722;1,272
5,641000;0,0086;-0,0232;0,9917;0,992
5,653000;-0,0190;0,0308;0,6168;0,618
5,655000;-0,0680;-0,0111;0,5982;0,602
5,657000;-0,0802;-0,0406;0,7957;0,801
5,677000;-0,0604;0,0098;0,8926;0,895
5,679000;-0,0273;0,0210;0,9424;0,943
5,679000;-0,0254;0,0052;1,4441;1,444
5,680000;0,0115;-0,0500;1,4788;1,480
5,682000;0,0231;0,0262;1,1238;1,124
5,687000;-0,0074;0,0366;0,8813;0,882
5,691000;-0,0227;-0,0128;0,9383;0,939
5,697000;0,0307;-0,0372;0,7130;0,715
5,702000;0,0218;0,0129;0,5926;0,593
5,706000;-0,0376;0,0204;0,8212;0,822
5,713000;-0,0337;-0,0216;1,0636;1,064
5,716000;-0,0200;0,0030;1,2672;1,267
5,721000;-0,0648;-0,0077;1,2313;1,233
5,730000;-0,0403;0,0278;1,3465;1,347
5,732000;-0,0155;0,0140;1,0514;1,052
5,737000;0,0306;-0,0093;0,7961;0,797
5,742000;0,0474;-0,0072;0,7433;0,745
5,748000;-0,0096;0,0166;0,6423;0,643
5,752000;-0,0170;-0,0258;0,7946;0,795
5,756000;-0,0363;0,0294;1,0239;1,025
5,772000;-0,0448;-0,0238;0,9961;0,997
5,773000;-0,0361;0,0454;1,4291;1,430
5,773000;-0,1293;-0,0148;1,3982;1,404
5,803000;-0,1389;0,0248;1,2397;1,248
5,804000;-0,0733;0,0324;1,0155;1,019
5,805000;-0,0498;-0,0222;0,6880;0,690
5,805000;0,0688;0,0212;0,4709;0,476
5,806000;0,1688;-0,0589;0,2542;0,311
5,806000;0,2100;0,0184;0,7984;0,826
5,807000;0,1553;-0,0104;1,1941;1,204
5,814000;0,0569;0,0215;1,4442;1,446
5,815000;-0,1831;0,0375;1,7833;1,793
5,821000;-0,2847;0,0011;1,6035;1,629
5,826000;-0,1313;0,0288;1,0879;1,096
5,831000;-0,0706;0,0212;0,2684;0,278
5,836000;-0,1671;-0,0654;0,2818;0,334
5,841000;-0,0299;0,0429;0,7218;0,724
5,855000;-0,1240;-0,0370;1,0951;1,103
5,856000;0,0352;0,0536;1,1313;1,133
5,857000;0,1357;-0,0320;0,7008;0,715
5,861000;0,1525;-0,0549;1,5553;1,564
5,880000;0,0792;0,0038;1,3656;1,368
5,882000;0,0022;0,0402;0,8501;0,851
5,883000;0,0059;0,0586;1,1632;1,165
5,883000;-0,0385;-0,0916;0,9165;0,922
5,885000;-0,0624;0,0313;0,9044;0,907
5,891000;-0,0262;-0,0237;0,4846;0,486
5,896000;-0,0673;0,0135;0,7012;0,705
5,900000;-0,0479;-0,0320;1,0795;1,081
5,905000;-0,0702;0,0282;1,4152;1,417
5,913000;-0,0198;0,0607;1,3557;1,357
5,915000;0,0601;-0,0380;1,3402;1,342
5,920000;0,0257;0,0220;1,1502;1,151
5,925000;0,0363;-0,0372;0,5101;0,513
5,931000;-0,0359;0,0719;0,6378;0,643
5,935000;0,0054;-0,0705;0,5884;0,593
5,940000;-0,0311;0,0297;0,8374;0,838
5,956000;-0,0239;0,0471;0,9992;1,001
5,957000;-0,0916;-0,0097;1,4622;1,465
5,958000;-0,0761;-0,0100;1,6521;1,654
5,962000;-0,0315;0,0050;1,1366;1,137
5,986000;-0,0022;0,0750;0,9318;0,935
5,987000;0,0196;-0,0533;0,6954;0,698
5,988000;0,0115;-0,0056;0,6159;0,616
5,988000;0,0409;0,0372;0,5159;0,519
5,989000;0,0363;-0,0045;0,8824;0,883
5,989000;0,0193;0,0080;1,2426;1,243
5,999000;-0,0076;-0,0168;1,2815;1,282
6,000000;-0,0284;0,0591;1,3604;1,362
6,005000;0,0050;-0,0292;1,2146;1,215
6,009000;-0,0232;0,0379;1,0759;1,077
6,014000;-0,0690;0,0198;0,7756;0,779
6,019000;-0,0597;-0,0169;0,6780;0,681
6,024000;-0,0413;0,0238;0,7026;0,704
6,031000;-0,1331;0,0253;1,0183;1,027
6,034000;-0,1540;0,0498;1,3017;1,312
6,040000;-0,0546;0,0473;1,2847;1,287
6,056000;0,1163;0,0104;1,0175;1,024
6,057000;0,1781;-0,0284;0,8922;0,910
6,058000;0,1384;-0,0042;0,6337;0,649
6,059000;0,1604;0,0116;0,3473;0,383
6,085000;0,1573;-0,0070;0,6262;0,646
6,087000;0,0150;0,0096;1,3069;1,307
6,088000;-0,1303;0,0035;1,2876;1,294
6,088000;-0,2205;0,0821;1,5688;1,586
6,089000;-0,2360;-0,0199;1,6018;1,619
6,089000;-0,1791;-0,0194;1,2358;1,249
6,094000;-0,0525;0,0507;0,4912;0,497
6,098000;-0,0264;0,0148;0,2437;0,246
6,104000;0,0309;-0,0314;0,7808;0,782
6,108000;0,0800;-0,0523;0,7179;0,724
6,115000;0,1196;0,0663;0,7636;0,776
6,119000;0,0731;0,0785;1,3426;1,347
6,123000;0,0312;-0,0721;1,6288;1,631
6,130000;0,0133;0,0206;1,6912;1,691
6,133000;-0,0366;0,0431;0,9576;0,959
6,138000;-0,0911;0,0116;0,7197;0,726
6,143000;-0,1737;-0,0070;0,8357;0,854
6,149000;-0,0383;-0,0436;0,6285;0,631
6,154000;-0,0652;0,0844;0,4490;0,462
6,158000;-0,0444;0,0315;0,7979;0,800
6,174000;0,0329;-0,0839;1,3917;1,395
6,175000;0,0616;0,0455;1,4557;1,458
6,175000;0,0309;0,0579;1,0482;1,050
6,180000;-0,0254;0,0358;1,2350;1,236
6,209000;0,0135;-0,0975;0,9831;0,988
6,210000;-0,0405;0,0069;0,5581;0,560
6,211000;-0,0535;0,0572;0,4355;0,442
6,211000;-0,0556;0,0044;0,7009;0,703
6,212000;-0,0326;-0,0176;1,2284;1,229
6,212000;0,1373;-0,0258;1,4618;1,468
6,219000;0,1473;0,1190;1,3536;1,367
6,221000;0,0695;-0,0010;1,2319;1,234
6,223000;-0,0250;-0,0516;1,1743;1,176
6,230000;-0,1574;-0,0119;0,5379;0,561
6,233000;-0,1472;0,0348;0,2549;0,296
6,237000;-0,1334;-0,0323;0,4658;0,486
6,243000;-0,0949;-0,0422;0,9130;0,919
6,248000;-0,0314;0,0222;1,2781;1,279
6,252000;-0,0602;0,0344;1,4323;1,434
6,257000;0,0137;-0,0240;1,7431;1,743
6,273000;0,0744;-0,0099;1,4407;1,443
6,274000;0,0393;0,0266;0,8982;0,899
6,274000;-0,0006;0,0164;0,5634;0,564
6,303000;-0,0085;-0,0462;0,4440;0,447
6,304000;-0,0387;0,0044;0,6304;0,632
6,304000;0,0031;-0,0056;0,5640;0,564
6,304000;-0,0330;0,0308;1,1138;1,115
6,305000;-0,0346;-0,0072;1,5239;1,524
6,305000;-0,0205;-0,0204;1,5181;1,518
6,307000;0,1251;0,0177;1,3792;1,385
6,314000;-0,0210;-0,0214;0,9753;0,976
6,317000;-0,0517;0,0253;0,8524;0,854
6,321000;-0,0293;-0,0375;0,4401;0,443
6,326000;-0,0695;-0,0158;0,4367;0,442
6,332000;-0,0561;0,0248;0,7436;0,746
6,336000;0,0105;-0,0200;0,9891;0,989
6,342000;0,0039;0,0196;1,4949;1,495
6,357000;0,0440;-0,0317;1,4765;1,477
6,358000;0,0295;0,0233;1,3240;1,325
6,359000;0,0131;-0,0169;0,9824;0,983
6,389000;0,0352;-0,0082;0,9022;0,903
6,390000;-0,0458;-0,0023;0,5535;0,555
6,391000;-0,1119;-0,0229;0,4177;0,433
6,391000;-0,0700;0,0416;0,6273;0,633
6,392000;0,0314;-0,0452;1,0555;1,057
6,392000;0,0630;-0,0028;1,5461;1,547
6,393000;0,0739;0,0462;1,4928;1,495
6,401000;0,0106;-0,0012;1,5753;1,575
6,402000;0,0027;-0,0230;1,2368;1,237
6,406000;0,0376;0,0148;0,5611;0,563
6,414000;-0,0057;0,0364;0,3644;0,366
6,416000;-0,0041;-0,0257;0,5650;0,566
6,421000;-0,0341;-0,0103;0,6969;0,698
6,426000;-0,0142;-0,0171;0,9004;0,901
6,431000;-0,0096;0,0399;1,3930;1,394
6,436000;-0,0832;-0,0200;1,5675;1,570
6,441000;-0,0041;0,0273;1,6001;1,600
6,457000;-0,0579;0,0018;1,0551;1,057
6,458000;-0,0187;0,0331;0,8822;0,883
6,459000;-0,0093;-0,0191;0,5470;0,547
6,463000;0,0166;-0,0379;0,3778;0,380
6,492000;-0,0354;0,0300;0,6681;0,670
6,494000;-0,0137;0,0006;0,9187;0,919
6,495000;-0,0386;0,0145;1,3483;1,349
6,495000;-0,0192;0,0188;1,5366;1,537
6,496000;0,0051;-0,0163;1,4610;1,461
6,496000;0,0160;0,0326;1,0770;1,078
6,497000;0,0412;-0,0098;0,8884;0,889
6,504000;-0,0036;-0,0133;0,6344;0,635
6,506000;0,0031;0,0160;0,4923;0,493
6,511000;-0,0837;0,0077;0,6891;0,694
6,516000;-0,1383;-0,0158;0,9961;1,006
6,521000;0,0170;0,0302;1,1614;1,162
6,525000;0,0083;0,0452;1,5121;1,513
6,532000;0,0244;-0,0227;1,6624;1,663
6,536000;0,0196;-0,0226;1,1068;1,107
6,541000;0,0710;0,1072;0,6990;0,711
6,547000;0,0299;-0,0743;0,5567;0,562
6,550000;0,0940;0,0036;0,5508;0,559
6,555000;0,0682;0,0109;0,2065;0,218
6,560000;-0,0444;0,0046;0,8166;0,818
6,572000;-0,1408;0,0332;1,7185;1,725
6,573000;-0,0559;-0,0615;1,5779;1,580
6,575000;-0,1131;0,1088;1,5112;1,519
6,604000;-0,0804;-0,0442;1,2641;1,267
6,605000;-0,0372;-0,0341;0,9391;0,940
6,605000;0,0226;0,0266;0,3737;0,375
6,606000;0,0936;-0,0092;0,1442;0,172
6,606000;0,0198;-0,0039;0,5863;0,587
6,607000;0,0280;-0,0004;1,0928;1,093
6,610000;0,1562;0,0161;1,1059;1,117
6,616000;0,0219;0,0133;1,5220;1,522
6,620000;0,0437;-0,0310;1,7055;1,706
6,625000;0,0179;-0,0281;0,8866;0,887
6,631000;-0,0883;0,0771;1,1845;1,190
6,634000;-0,0986;-0,0782;0,6604;0,672
6,639000;-0,0976;-0,0011;0,5530;0,562
6,646000;-0,1212;0,0354;0,3500;0,372
6,650000;-0,1297;-0,0033;0,7632;0,774
6,655000;-0,0440;0,0039;1,3526;1,353
6,660000;0,0119;-0,0284;1,3761;1,376
6,672000;0,0765;0,0250;1,4994;1,502
6,673000;0,0968;-0,0260;1,3432;1,347
6,674000;0,0385;0,0261;1,0880;1,089
6,704000;0,0799;0,0156;0,6171;0,622
6,705000;0,0114;-0,0359;0,5012;0,503
6,706000;-0,0244;-0,0056;0,5215;0,522
6,706000;-0,0002;-0,0087;0,5785;0,579
6,707000;-0,1212;0,0618;1,2022;1,210
6,707000;-0,0473;-0,0556;1,5443;1,546
6,709000;-0,0363;0,0041;1,8191;1,819
6,717000;-0,1164;0,0463;1,2015;1,208
6,719000;-0,0411;0,0172;1,0438;1,045
6,724000;-0,0096;-0,0072;0,7265;0,727
6,730000;-0,0101;-0,0806;0,3214;0,332
6,733000;0,0072;0,0799;0,4511;0,458
6,738000;0,0285;-0,0021;0,6137;0,614
6,743000;-0,0033;-0,0065;1,2572;1,257
6,755000;0,0727;-0,0408;1,6315;1,634
6,756000;0,0703;0,0394;1,3430;1,345
6,760000;-0,0663;0,1015;1,5834;1,588
6,789000;-0,0446;-0,1166;1,1781;1,185
6,791000;0,0028;0,0620;0,8303;0,833
6,791000;-0,0102;-0,0040;0,1956;0,196
6,792000;-0,0591;-0,0004;0,5523;0,555
6,792000;-0,0024;-0,0273;0,6077;0,608
6,792000;-0,1116;0,0365;1,0450;1,052
6,794000;-0,0673;0,0535;1,5021;1,505
6,801000;0,0442;-0,0351;1,5946;1,596
6,803000;0,1283;0,0405;1,5268;1,533
6,808000;0,0907;-0,0214;0,8798;0,885
6,814000;0,0662;0,0470;0,7184;0,723
6,818000;0,0227;-0,0246;0,2443;0,247
6,823000;-0,0848;-0,0374;0,5132;0,521
6,828000;-0,0537;0,0190;0,8122;0,814
6,833000;-0,0763;0,0452;1,0972;1,101
6,838000;-0,0838;-0,0293;1,5205;1,523
6,843000;-0,0725;0,0044;1,6011;1,603
6,859000;-0,0210;0,0227;1,2680;1,268
6,860000;-0,0008;0,0196;1,1315;1,132
6,861000;-0,0145;-0,0087;0,7913;0,792
6,898000;0,0560;0,0121;0,3842;0,388
6,900000;-0,0473;0,0293;0,3855;0,390
6,900000;0,0213;-0,0469;0,6640;0,666
6,900000;0,1284;-0,0121;1,0299;1,038
6,901000;-0,0308;0,0194;1,0888;1,089
6,902000;-0,0857;0,0339;1,4120;1,415
6,903000;-0,0149;-0,0091;1,4591;1,459
6,903000;-0,0249;-0,0187;1,3388;1,339
6,904000;-0,0157;-0,0102;0,8923;0,893
6,909000;-0,0719;0,0124;0,5388;0,544
6,916000;-0,0435;0,0379;0,7225;0,725
6,918000;0,0157;-0,0678;0,8711;0,874
6,922000;0,0204;-0,0337;0,8415;0,842
6,927000;-0,0348;0,1056;0,7907;0,798
6,933000;-0,0469;0,0004;1,4419;1,443
6,937000;-0,0885;-0,0834;1,7389;1,743
6,942000;-0,0019;0,0576;0,9526;0,954
6,959000;-0,0432;0,0818;0,9270;0,932
6,960000;-0,0342;-0,0786;1,0594;1,063
6,961000;0,0038;-0,0290;0,7079;0,708
6,997000;-0,0182;0,0746;0,4566;0,463
6,999000;-0,0251;0,0164;0,9513;0,952
7,000000;0,0446;-0,0725;1,3277;1,330
7,001000;0,0313;0,0827;1,2489;1,252
7,001000;0,0160;0,0112;1,1810;1,181
7,002000;-0,0161;-0,0163;1,2769;1,277
7,003000;-0,0630;0,0271;0,9554;0,958
7,003000;-0,0471;0,0471;0,7570;0,760
7,004000;-0,0837;-0,0124;0,6725;0,678
7,007000;-0,0601;-0,0128;0,7484;0,751
7,012000;0,0161;0,0233;0,7205;0,721
7,018000;-0,0143;0,0520;1,0285;1,030
7,022000;0,0229;-0,0640;1,4148;1,416
7,026000;0,0718;-0,0044;1,3398;1,342
7,033000;0,0103;0,0157;0,9919;0,992
7,037000;0,0119;0,0760;0,8737;0,877
7,042000;-0,0267;-0,0358;0,8214;0,823
7,049000;-0,0771;-0,0138;1,0467;1,050
7,051000;-0,0248;-0,0008;0,7547;0,755
7,057000;0,0066;0,0413;0,6342;0,636
7,062000;0,0119;0,0050;0,9810;0,981
7,078000;0,0004;-0,0444;1,2796;1,280
7,079000;0,0092;-0,0226;1,0846;1,085
7,080000;-0,0007;0,0289;0,9402;0,941
7,118000;-0,0159;0,0337;0,9937;0,994
7,119000;-0,0271;-0,0380;1,1268;1,128
7,120000;-0,0181;-0,0082;1,0497;1,050
7,121000;-0,0176;0,0082;0,7500;0,750
7,121000;-0,0038;0,0437;0,9468;0,948
7,122000;0,0197;-0,0615;1,1040;1,106
7,122000;-0,0019;0,0348;1,0481;1,049
7,122000;-0,0232;0,0127;0,8314;0,832
7,123000;-0,0249;-0,0080;1,2130;1,213
7,126000;0,0088;-0,0187;1,1431;1,143
7,132000;0,0332;0,0244;0,7889;0,790
7,136000;0,0089;0,0131;0,9496;0,950
7,140000;-0,0354;-0,0251;1,1093;1,110
7,146000;-0,0017;0,0107;1,0428;1,043
7,156000;-0,0477;0,0418;0,8564;0,859
7,157000;-0,1312;0,0021;1,0411;1,049
7,162000;-0,0422;-0,0012;1,2804;1,281
7,185000;0,0508;0,0032;0,9840;0,985
7,186000;-0,0156;0,0860;0,7633;0,768
7,187000;-0,1019;-0,0726;0,8662;0,875
7,187000;0,0196;0,0164;1,1728;1,173
7,187000;0,0492;0,0328;0,6687;0,671
7,191000;-0,0486;0,0470;1,0685;1,071
7,195000;-0,0061;-0,0770;1,2802;1,283
7,201000;-0,0254;0,0156;0,9754;0,976
7,205000;-0,0402;0,0878;0,8515;0,857
7,211000;-0,0101;-0,0583;1,0281;1,030
7,216000;0,0213;0,0131;1,0991;1,099
7,220000;0,0345;0,0234;0,7574;0,759
7,225000;-0,0767;0,0188;1,1583;1,161
7,233000;-0,0294;-0,0022;1,0222;1,023
7,236000;-0,0151;-0,0010;0,9313;0,931
7,240000;-0,0051;0,0455;1,0954;1,096
7,245000;0,0595;-0,0489;0,7179;0,722
7,259000;0,1052;0,1077;1,2248;1,234
7,260000;0,0180;-0,1020;0,9699;0,975
7,262000;-0,0150;0,1043;1,2776;1,282
7,295000;-0,0208;-0,0249;0,6482;0,649
7,296000;-0,0444;0,0322;0,9546;0,956
7,298000;-0,0580;-0,0034;1,0937;1,095
7,299000;-0,0611;-0,0627;0,5484;0,555
7,300000;-0,0231;0,0973;0,8234;0,830
7,301000;0,0022;-0,0836;0,8420;0,846
7,301000;-0,0330;0,0443;1,2611;1,262
7,301000;-0,0217;0,0077;1,0491;1,049
7,305000;0,0093;-0,0317;1,2633;1,264
7,309000;-0,0106;0,0277;1,1064;1,107
7,316000;-0,0420;-0,0255;0,7037;0,705
7,321000;-0,0214;0,0402;0,8756;0,877
7,325000;-0,0476;-0,0871;0,7659;0,772
7,329000;-0,0116;0,0711;0,8118;0,815
7,335000;0,0286;-0,0450;0,8889;0,891
7,339000;-0,0133;0,0187;1,3333;1,334
7,344000;0,0237;0,0036;1,1060;1,106
7,359000;0,0439;-0,0045;1,1396;1,140
7,360000;0,0869;0,0198;1,2318;1,235
7,361000;0,0722;-0,0055;0,9141;0,917
7,395000;-0,0270;0,0071;0,9479;0,948
7,398000;-0,0377;-0,0419;0,7819;0,784
7,400000;0,0103;0,0156;0,6055;0,606
7,401000;-0,1246;0,0148;0,8170;0,827
7,401000;-0,1373;-0,0036;1,2371;1,245
7,402000;-0,0060;-0,0414;1,3005;1,301
7,403000;-0,0162;0,0245;1,3801;1,380
7,403000;-0,0647;-0,0473;1,1733;1,176
7,404000;0,0083;0,0580;0,8811;0,883
7,409000;-0,0145;0,0112;0,5849;0,585
7,416000;0,0072;-0,0569;0,8138;0,816
7,420000;0,0141;-0,0281;0,7459;0,747
7,423000;0,0507;0,0486;0,6604;0,664
7,428000;-0,0270;-0,0110;1,1776;1,178
7,434000;0,0021;-0,0673;1,6440;1,645
7,439000;-0,0112;0,0317;1,2059;1,206
7,444000;-0,0653;0,0464;0,8574;0,861
7,459000;-0,0523;-0,0198;1,2097;1,211
7,460000;-0,0247;-0,0534;0,9141;0,916
7,461000;0,0194;-0,0028;0,5634;0,564
7,506000;-0,0013;0,0841;0,7210;0,726
7,508000;0,0481;-0,0158;0,9054;0,907
7,508000;0,0157;-0,0254;1,3916;1,392
7,509000;0,0109;-0,0483;1,3895;1,390
7,509000;0,0146;0,0656;0,8079;0,811
7,510000;-0,0413;0,0139;0,9127;0,914
7,510000;-0,0199;-0,0652;1,0681;1,070
7,510000;-0,0077;0,0153;0,6552;0,655
7,511000;0,0081;0,1026;0,6872;0,695
7,511000;0,0050;-0,0582;1,0489;1,051
7,513000;-0,0596;-0,0710;1,4871;1,490
7,520000;-0,0276;0,0157;0,7976;0,798
7,523000;-0,0504;0,0789;0,7987;0,804
7,528000;-0,0198;0,0025;1,4274;1,428
7,534000;-0,0734;-0,1225;1,1333;1,142
7,539000;0,0422;0,0420;0,6699;0,673
7,543000;-0,0482;0,0894;0,4293;0,441
7,558000;-0,0098;-0,0523;1,0949;1,096
7,560000;-0,0299;-0,0902;1,2641;1,268
7,560000;0,0556;0,0584;0,9578;0,961
7,564000;-0,0717;0,0347;0,8719;0,876
7,593000;-0,0025;-0,0470;1,4280;1,429
7,595000;-0,0508;-0,0712;1,2234;1,227
7,595000;-0,0107;0,0791;0,6578;0,663
7,596000;0,0122;0,0499;0,7902;0,792
7,596000;0,0809;-0,1064;0,9449;0,954
7,597000;0,0919;0,0014;1,0299;1,034
7,604000;-0,0164;0,0383;0,6416;0,643
7,605000;-0,0120;0,0363;1,0256;1,026
7,607000;-0,0667;-0,0869;1,7892;1,793
7,612000;-0,0484;0,0309;1,1903;1,192
7,618000;-0,0164;0,0602;0,7185;0,721
7,623000;-0,0299;-0,0192;1,0261;1,027
7,627000;-0,0271;-0,0867;1,0009;1,005
7,633000;-0,0138;0,0382;0,7195;0,721
7,637000;0,0001;0,0316;0,5253;0,526
7,642000;0,0389;0,0001;1,1668;1,167
7,647000;0,0279;-0,0285;1,2555;1,256
7,652000;-0,0139;0,0139;1,3913;1,391
7,657000;-0,0272;0,0487;1,1880;1,189
7,662000;-0,0552;-0,0238;0,8953;0,897
7,673000;-0,1179;0,0502;0,9185;0,927
7,674000;-0,0885;0,0256;0,9780;0,982
7,680000;-0,0729;-0,0767;0,8644;0,871
7,701000;0,0025;0,0265;0,9837;0,984
7,702000;0,0044;0,0314;0,3541;0,356
7,703000;0,0337;0,0436;1,2309;1,232
7,703000;0,1195;-0,0343;1,3476;1,353
7,704000;0,0804;-0,0507;1,1669;1,171
7,707000;-0,0214;0,0915;0,8561;0,861
7,711000;-0,1355;0,1282;0,7332;0,757
7,717000;-0,0945;-0,0426;1,4260;1,430
7,722000;-0,1116;-0,1091;1,4847;1,493
7,726000;-0,0135;-0,0193;0,8169;0,817
7,733000;0,1856;-0,0275;-0,2085;0,280
7,736000;0,1166;0,0905;-0,5230;0,543
7,741000;0,0115;0,0659;0,8864;0,889
7,747000;-0,0604;-0,0794;1,8858;1,888
7,751000;0,1075;-0,1617;2,1701;2,179
7,756000;-0,0058;0,1428;1,6036;1,610
7,761000;-0,1155;0,0304;1,0281;1,035
7,777000;-0,1380;-0,0872;1,3868;1,396
7,779000;-0,0247;-0,0522;0,6918;0,694
7,779000;-0,0173;0,0623;-0,2244;0,234
7,781000;-0,0078;0,0765;0,5325;0,538
7,822000;0,0848;-0,1357;0,7659;0,782
7,823000;0,1018;0,0326;1,3452;1,349
7,824000;-0,0421;0,0680;1,4674;1,470
7,824000;0,0817;-0,0716;1,8025;1,806
7,825000;0,0458;0,0457;1,7100;1,711
7,825000;0,0048;0,0055;0,4438;0,444
7,826000;-0,0298;0,1743;1,0022;1,018
7,826000;-0,0321;-0,1289;0,6868;0,699
7,827000;-0,0309;-0,0120;0,6063;0,607
7,831000;-0,0270;-0,0220;0,4984;0,500
7,835000;-0,0291;0,0780;0,7745;0,779
7,840000;-0,0123;0,0359;1,3176;1,318
7,845000;-0,1017;-0,0400;1,7150;1,719
7,860000;-0,0630;0,0587;1,6935;1,696
7,862000;0,0392;0,0437;1,0003;1,002
7,862000;0,0263;0,0540;0,7047;0,707
7,894000;0,0004;-0,0318;0,8502;0,851
7,895000;-0,0405;-0,0478;0,5001;0,504
7,895000;0,0486;-0,0062;0,2174;0,223
7,896000;0,0187;0,0170;0,3593;0,360
7,896000;0,0499;-0,0219;0,7780;0,780
7,897000;0,1169;0,0101;1,0337;1,040
7,898000;-0,0182;0,0154;1,3209;1,321
7,905000;-0,0850;0,1098;2,1349;2,139
7,906000;-0,0860;-0,0692;1,9536;1,957
7,910000;-0,1991;-0,0590;1,5443;1,558
7,917000;-0,1322;0,0758;0,3235;0,358
7,920000;-0,0757;0,0264;-0,1738;0,191
7,925000;-0,0047;-0,0117;0,3043;0,305
7,930000;0,0494;-0,0843;0,6105;0,618
7,936000;0,1641;0,0035;1,0636;1,076
7,940000;0,0935;0,0822;1,1111;1,118
7,945000;0,1621;0,0927;1,9199;1,929
7,951000;0,0142;-0,0348;2,2303;2,231
7,954000;-0,0997;-0,0457;1,4826;1,487
7,960000;-0,1144;0,1242;0,8710;0,887
7,964000;-0,1169;-0,0202;0,3044;0,327
7,977000;-0,1429;-0,0424;0,2866;0,323
7,979000;-0,1719;-0,0109;0,3032;0,349
7,980000;-0,0863;-0,0115;0,4723;0,480
8,023000;0,0202;0,0854;0,8630;0,867
8,024000;0,1035;0,0681;1,6745;1,679
8,025000;0,1468;-0,0232;2,5283;2,533
8,026000;0,1244;-0,0698;1,7556;1,761
8,026000;0,1118;0,1886;0,7356;0,768
8,027000;0,0307;0,0447;0,5426;0,545
8,027000;-0,0606;-0,0610;0,5126;0,520
8,028000;-0,0159;-0,0453;0,1996;0,205
8,028000;-0,0260;-0,0525;0,1069;0,122
8,030000;-0,1578;-0,0243;0,5144;0,539
8,036000;-0,1992;0,0556;1,0425;1,063
8,040000;-0,0609;0,1995;1,5047;1,519
8,044000;0,0853;-0,0733;2,5237;2,526
8,052000;0,0731;-0,0643;2,6782;2,680
8,055000;0,1973;0,0965;0,7166;0,749
8,059000;0,1461;0,1238;0,0612;0,201
8,064000;0,0572;-0,0451;-0,0005;0,073
8,078000;0,1001;-0,1087;-0,0082;0,148
8,079000;-0,0264;0,0313;0,5120;0,514
8,080000;-0,1864;-0,1013;0,7546;0,784
8,124000;-0,2933;0,0320;1,5939;1,621
8,125000;-0,2186;0,0845;1,3119;1,333
8,126000;-0,1380;0,0248;1,5643;1,571
8,126000;0,0464;-0,0347;2,3555;2,356
8,127000;0,1363;-0,0276;1,0767;1,086
8,128000;0,2161;0,0843;0,5347;0,583
8,129000;0,1935;-0,0012;0,2751;0,336
8,129000;0,1446;-0,0709;0,1890;0,248
8,130000;-0,0750;0,0236;0,7936;0,798
8,130000;-0,0822;-0,0055;0,6962;0,701
8,137000;-0,1119;0,0598;1,3801;1,386
8,139000;-0,1381;0,0316;1,6839;1,690
8,144000;0,0376;-0,0453;1,6667;1,668
8,148000;-0,0940;0,1191;1,7038;1,711
8,154000;-0,0073;-0,0353;0,7090;0,710
8,159000;0,0665;-0,0210;0,5149;0,520
8,163000;-0,0612;0,0231;0,1257;0,142
8,176000;-0,0156;-0,0365;-0,1366;0,142
8,178000;0,0982;0,0553;0,7400;0,749
8,179000;-0,0449;-0,0423;0,9959;0,998
8,186000;0,0740;-0,0295;1,7693;1,771
8,213000;0,0192;0,0725;1,7422;1,744
8,214000;-0,0558;-0,0336;1,4287;1,430
8,215000;-0,0647;0,0685;1,6337;1,636
8,215000;-0,0106;-0,0640;0,7783;0,781
8,216000;0,0972;0,0012;0,4312;0,442
8,217000;0,0935;0,0140;0,5922;0,600
8,225000;-0,0481;0,0486;0,5360;0,540
8,227000;-0,0497;0,0794;1,1657;1,169
8,227000;0,1416;-0,0358;0,9378;0,949
8,235000;-0,2924;-0,0999;1,2099;1,249
8,238000;-0,1204;0,3292;1,5499;1,589
8,242000;-0,0502;-0,0483;1,8556;1,857
8,247000;0,1400;-0,0748;1,3275;1,337
8,253000;-0,0714;-0,1185;-0,0772;0,158
8,258000;-0,1182;-0,0490;-0,3650;0,387
8,263000;-0,1346;0,1391;0,2130;0,288
